hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year
2015-04-11T00,56.86,49.32,10.0,0.76,0.04,1019.0,3.71,114.0,,clear-night,Clear,2015
2015-04-11T01,56.65,49.09,10.0,0.76,0.45,1019.2,3.63,145.0,,partly-cloudy-night,Partly Cloudy,2015
2015-04-11T02,54.58,49.01,10.0,0.81,0.0,1019.28,4.76,168.0,,clear-night,Clear,2015
2015-04-11T03,54.03,49.1,10.0,0.83,0.0,1018.9,5.43,141.0,,clear-night,Clear,2015
2015-04-11T04,54.56,49.05,9.94,0.82,0.46,1018.89,5.19,108.0,,partly-cloudy-night,Partly Cloudy,2015
2015-04-11T05,53.32,48.6,9.85,0.84,0.0,1018.76,5.57,124.0,,clear-night,Clear,2015
2015-04-11T06,54.17,49.39,10.0,0.84,0.04,1018.98,5.94,133.0,,clear-night,Clear,2015
2015-04-11T07,53.88,49.68,10.0,0.86,0.49,1019.35,5.93,115.0,,partly-cloudy-night,Partly Cloudy,2015
2015-04-11T08,54.1,49.79,9.97,0.85,0.03,1019.93,6.22,130.0,,clear-day,Clear,2015
2015-04-11T09,57.44,50.8,9.93,0.78,0.09,1020.25,8.92,135.0,,clear-day,Clear,2015
2015-04-11T10,61.5,52.48,9.93,0.72,0.64,1020.44,8.05,121.0,,partly-cloudy-day,Mostly Cloudy,2015
2015-04-11T11,62.85,53.11,9.83,0.71,0.18,1020.35,7.68,127.0,,clear-day,Clear,2015
2015-04-11T12,65.47,54.05,9.94,0.67,0.17,1019.96,5.75,113.0,,clear-day,Clear,2015
2015-04-11T13,67.65,55.28,9.91,0.65,0.57,1018.96,7.22,98.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-11T14,70.27,56.21,9.94,0.61,0.11,1018.24,6.31,112.0,,clear-day,Clear,2015
2015-04-11T15,72.26,57.29,9.91,0.59,0.14,1017.1,8.68,122.0,,clear-day,Clear,2015
2015-04-11T16,73.1,58.74,10.0,0.61,0.53,1015.94,9.06,128.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-11T17,73.53,59.58,10.0,0.62,0.02,1015.41,8.61,136.0,,clear-day,Clear,2015
2015-04-11T18,73.16,59.51,10.0,0.62,0.23,1015.04,9.88,125.0,,clear-day,Clear,2015
2015-04-11T19,72.18,59.01,10.0,0.63,0.78,1014.65,8.88,119.0,,partly-cloudy-day,Mostly Cloudy,2015
2015-04-11T20,70.82,58.87,9.95,0.66,0.05,1014.08,8.73,111.0,,clear-night,Clear,2015
2015-04-11T21,69.12,56.9,10.0,0.65,0.23,1014.22,8.7,117.0,,clear-night,Clear,2015
2015-04-11T22,68.29,55.99,10.0,0.65,0.6,1014.21,8.1,110.0,,partly-cloudy-night,Mostly Cloudy,2015
2015-04-11T23,66.83,55.74,10.0,0.68,0.21,1014.67,6.62,114.0,,clear-night,Clear,2015
2015-04-12T00,66.07,55.26,10.0,0.68,0.31,1014.49,5.9,111.0,,partly-cloudy-night,Partly Cloudy,2015
2015-04-12T01,67.64,57.42,10.0,0.7,0.96,1014.35,7.67,113.0,,cloudy,Overcast,2015
2015-04-12T02,67.69,59.49,10.0,0.75,0.31,1014.18,8.54,141.0,,partly-cloudy-night,Partly Cloudy,2015
2015-04-12T03,66.79,60.56,9.97,0.8,0.31,1013.98,6.52,158.0,,partly-cloudy-night,Partly Cloudy,2015
2015-04-12T04,66.31,62.12,9.84,0.86,1.0,1013.85,5.21,156.0,,cloudy,Overcast,2015
2015-04-12T05,65.39,62.86,9.58,0.92,0.31,1013.08,7.67,173.0,,partly-cloudy-night,Partly Cloudy,2015
2015-04-12T06,65.83,63.02,9.3,0.91,0.31,1012.88,7.07,181.0,,partly-cloudy-night,Partly Cloudy,2015
2015-04-12T07,65.89,63.63,7.62,0.92,0.98,1012.85,7.3,175.0,,cloudy,Overcast,2015
2015-04-12T08,66.12,63.83,6.02,0.92,0.31,1012.96,7.62,159.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-12T09,68.52,64.89,6.96,0.88,0.31,1012.99,8.75,156.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-12T10,70.18,65.48,7.92,0.85,0.75,1012.92,10.33,158.0,,partly-cloudy-day,Mostly Cloudy,2015
2015-04-12T11,70.92,65.32,9.17,0.83,,1013.08,9.67,163.0,,clear-day,Clear,2015
2015-04-12T12,71.91,65.97,9.28,0.82,,1012.91,9.35,160.0,,clear-day,Clear,2015
2015-04-12T13,72.75,65.09,9.68,0.77,1.0,1012.47,9.92,171.0,,cloudy,Overcast,2015
2015-04-12T14,74.89,65.83,9.91,0.74,,1011.83,9.82,168.0,,clear-day,Clear,2015
2015-04-12T15,75.94,65.76,9.87,0.71,,1010.96,7.88,164.0,,clear-day,Clear,2015
2015-04-12T16,77.17,65.94,9.97,0.68,0.75,1010.04,6.97,162.0,,partly-cloudy-day,Mostly Cloudy,2015
2015-04-12T17,76.85,65.91,9.97,0.69,0.31,1009.41,9.49,145.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-12T18,77.39,65.99,10.0,0.68,0.31,1008.79,10.5,131.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-12T19,76.76,65.9,9.97,0.69,0.5,1008.33,12.34,124.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-12T20,74.89,66.11,9.87,0.74,0.31,1009.11,11.79,131.0,,partly-cloudy-night,Partly Cloudy,2015
2015-04-12T21,73.79,66.3,9.81,0.77,0.28,1009.45,10.13,131.0,,partly-cloudy-night,Partly Cloudy,2015
2015-04-12T22,72.72,67.56,9.61,0.84,0.78,1009.92,12.66,128.0,,partly-cloudy-night,Mostly Cloudy,2015
2015-04-12T23,71.98,67.76,9.79,0.87,0.31,1010.26,14.05,130.0,,partly-cloudy-night,Partly Cloudy,2015
2015-04-13T00,71.77,68.06,9.15,0.88,0.31,1010.65,12.03,141.0,rain,partly-cloudy-night,Partly Cloudy,2015
2015-04-13T01,70.33,68.14,8.37,0.93,1.0,1010.33,10.0,153.0,rain,rain,Rain,2015
2015-04-13T02,70.12,68.93,6.06,0.96,0.31,1009.25,10.35,155.0,rain,rain,Rain,2015
2015-04-13T03,70.08,68.07,6.83,0.93,0.31,1009.27,8.46,154.0,rain,partly-cloudy-night,Partly Cloudy,2015
2015-04-13T04,70.14,68.86,5.57,0.96,1.0,1009.56,9.35,142.0,rain,cloudy,Overcast,2015
2015-04-13T05,70.09,68.77,5.07,0.96,,1009.35,7.78,155.0,rain,clear-night,Clear,2015
2015-04-13T06,69.9,68.55,4.94,0.95,0.31,1009.15,6.39,140.0,rain,partly-cloudy-night,Partly Cloudy,2015
2015-04-13T07,69.73,67.76,5.16,0.93,1.0,1008.94,5.62,149.0,rain,cloudy,Overcast,2015
2015-04-13T08,69.29,68.61,2.63,0.98,,1009.53,5.54,122.0,rain,clear-day,Clear,2015
2015-04-13T09,69.55,68.25,2.87,0.96,,1010.12,4.78,190.0,rain,rain,Rain,2015
2015-04-13T10,67.0,64.4,5.43,0.91,1.0,1010.86,6.11,301.0,rain,rain,Heavy Rain,2015
2015-04-13T11,67.09,64.74,8.64,0.92,,1011.78,11.47,347.0,rain,clear-day,Clear,2015
2015-04-13T12,64.79,61.83,9.17,0.9,,1012.63,18.27,17.0,rain,rain,Possible Light Rain,2015
2015-04-13T13,66.35,61.29,9.8,0.84,1.0,1012.83,19.4,26.0,rain,cloudy,Overcast,2015
2015-04-13T14,65.87,60.11,10.0,0.82,,1013.03,15.51,12.0,rain,clear-day,Clear,2015
2015-04-13T15,66.11,59.46,10.0,0.79,,1013.09,15.23,8.0,rain,clear-day,Clear,2015
2015-04-13T16,66.24,59.26,10.0,0.78,1.0,1012.92,13.13,14.0,,cloudy,Overcast,2015
2015-04-13T17,65.44,58.35,10.0,0.78,,1013.03,15.03,10.0,,clear-day,Clear,2015
2015-04-13T18,64.97,57.42,10.0,0.77,,1013.21,15.89,11.0,,clear-day,Clear,2015
2015-04-13T19,64.89,56.65,10.0,0.75,1.0,1013.65,17.33,18.0,,cloudy,Overcast,2015
2015-04-13T20,64.02,56.19,10.0,0.76,,1013.8,15.64,21.0,,clear-night,Clear,2015
2015-04-13T21,63.29,56.13,10.0,0.78,,1014.81,14.72,28.0,,clear-night,Clear,2015
2015-04-13T22,62.91,56.13,9.89,0.79,1.0,1015.65,13.57,21.0,rain,cloudy,Overcast,2015
2015-04-13T23,61.58,55.7,9.18,0.81,,1017.84,8.45,331.0,rain,clear-night,Clear,2015
2015-04-14T00,58.67,56.35,9.3,0.92,,1016.18,13.91,6.0,rain,clear-night,Clear,2015
2015-04-14T01,58.59,55.94,9.84,0.91,1.0,1017.12,12.34,2.0,rain,cloudy,Overcast,2015
2015-04-14T02,57.09,54.5,9.87,0.91,0.31,1016.57,11.55,14.0,rain,rain,Light Rain,2015
2015-04-14T03,56.28,53.64,9.91,0.91,0.31,1016.37,10.43,358.0,rain,partly-cloudy-night,Partly Cloudy,2015
2015-04-14T04,56.82,54.12,9.93,0.91,0.98,1016.17,7.42,351.0,,cloudy,Overcast,2015
2015-04-14T05,56.8,52.76,9.97,0.86,,1016.55,7.66,344.0,,clear-night,Clear,2015
2015-04-14T06,56.15,52.59,9.53,0.88,,1016.81,10.59,346.0,,clear-night,Clear,2015
2015-04-14T07,55.75,51.67,8.93,0.86,1.0,1017.07,10.72,352.0,,cloudy,Overcast,2015
2015-04-14T08,55.62,51.66,9.08,0.87,,1017.97,9.69,337.0,,clear-day,Clear,2015
2015-04-14T09,55.67,51.68,9.49,0.86,,1018.18,9.55,328.0,,clear-day,Clear,2015
2015-04-14T10,56.04,51.64,9.49,0.85,1.0,1018.77,10.63,319.0,,cloudy,Overcast,2015
2015-04-14T11,56.22,52.18,9.81,0.86,,1017.91,10.24,324.0,,clear-day,Clear,2015
2015-04-14T12,56.64,52.44,9.9,0.86,,1018.72,8.16,312.0,,clear-day,Clear,2015
2015-04-14T13,57.51,52.48,9.93,0.83,1.0,1018.61,7.63,319.0,,cloudy,Overcast,2015
2015-04-14T14,58.55,53.23,10.0,0.82,,1018.47,6.18,327.0,,clear-day,Clear,2015
2015-04-14T15,59.25,53.19,10.0,0.8,,1017.6,6.71,311.0,,clear-day,Clear,2015
2015-04-14T16,59.34,53.11,10.0,0.8,1.0,1016.35,8.91,310.0,,cloudy,Overcast,2015
2015-04-14T17,59.53,53.19,10.0,0.8,,1015.61,7.82,299.0,,clear-day,Clear,2015
2015-04-14T18,59.68,53.08,10.0,0.79,,1015.16,8.99,306.0,,clear-day,Clear,2015
2015-04-14T19,59.95,53.15,9.93,0.78,1.0,1015.23,7.36,312.0,,cloudy,Overcast,2015
2015-04-14T20,58.98,52.88,10.0,0.8,,1015.31,5.63,317.0,,clear-night,Clear,2015
2015-04-14T21,58.3,52.38,10.0,0.81,,1015.47,6.25,306.0,,clear-night,Clear,2015
2015-04-14T22,58.15,52.53,9.9,0.82,1.0,1016.24,5.66,301.0,,cloudy,Overcast,2015
2015-04-14T23,57.8,52.92,9.87,0.84,,1016.2,6.08,297.0,,clear-night,Clear,2015
2015-04-15T00,56.96,53.01,9.83,0.87,,1015.82,6.01,276.0,,clear-night,Clear,2015
2015-04-15T01,56.89,53.03,10.0,0.87,1.0,1015.53,6.02,256.0,,cloudy,Overcast,2015
2015-04-15T02,56.88,53.0,10.0,0.87,,1015.03,6.82,265.0,,clear-night,Clear,2015
2015-04-15T03,56.22,53.03,9.97,0.89,,1014.6,7.84,263.0,,clear-night,Clear,2015
2015-04-15T04,56.12,53.44,10.0,0.91,1.0,1014.24,6.69,267.0,,cloudy,Overcast,2015
2015-04-15T05,56.2,52.71,10.0,0.88,,1014.31,7.29,255.0,,clear-night,Clear,2015
2015-04-15T06,56.22,51.82,10.0,0.85,,1014.37,6.88,255.0,,clear-night,Clear,2015
2015-04-15T07,56.73,51.18,10.0,0.82,0.73,1014.6,6.41,277.0,,partly-cloudy-night,Mostly Cloudy,2015
2015-04-15T08,56.83,50.66,10.0,0.8,0.31,1015.29,7.03,265.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-15T09,58.12,50.66,10.0,0.76,0.31,1015.61,5.31,296.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-15T10,60.83,51.2,10.0,0.71,0.3,1015.65,4.96,282.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-15T11,63.02,51.77,9.94,0.67,0.25,1016.01,3.04,274.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-15T12,65.33,52.39,10.0,0.63,0.27,1015.88,3.88,219.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-15T13,68.16,53.23,9.98,0.59,0.25,1015.44,4.15,186.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-15T14,70.4,54.34,10.0,0.57,0.25,1014.47,3.9,202.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-15T15,72.34,54.22,9.94,0.53,0.23,1013.55,6.0,186.0,,clear-day,Clear,2015
2015-04-15T16,73.89,54.15,10.0,0.5,0.21,1012.45,2.09,141.0,,clear-day,Clear,2015
2015-04-15T17,74.49,54.62,9.97,0.5,0.01,1011.84,6.55,147.0,,clear-day,Clear,2015
2015-04-15T18,74.52,53.98,9.97,0.49,0.0,1011.56,6.62,161.0,,clear-day,Clear,2015
2015-04-15T19,72.85,55.24,10.0,0.54,0.0,1011.77,7.61,147.0,,clear-day,Clear,2015
2015-04-15T20,69.6,54.97,9.89,0.6,0.02,1011.97,8.48,138.0,,clear-night,Clear,2015
2015-04-15T21,67.12,55.98,9.93,0.67,0.0,1012.43,8.45,121.0,,clear-night,Clear,2015
2015-04-15T22,66.57,56.04,10.0,0.69,0.0,1012.9,11.1,128.0,,clear-night,Clear,2015
2015-04-15T23,64.81,56.06,9.94,0.73,0.0,1013.22,9.59,136.0,,clear-night,Clear,2015
2015-04-16T00,62.49,55.43,9.94,0.78,0.0,1013.31,6.52,133.0,,clear-night,Clear,2015
2015-04-16T01,62.58,56.08,9.94,0.79,0.21,1013.39,6.12,129.0,,clear-night,Clear,2015
2015-04-16T02,61.02,55.6,9.94,0.82,0.08,1013.18,5.27,142.0,,clear-night,Clear,2015
2015-04-16T03,60.23,56.17,9.94,0.86,0.07,1012.68,6.32,113.0,,clear-night,Clear,2015
2015-04-16T04,59.41,56.22,9.94,0.89,0.46,1012.81,5.7,110.0,,partly-cloudy-night,Partly Cloudy,2015
2015-04-16T05,59.38,56.23,9.94,0.89,0.03,1012.83,6.16,116.0,,clear-night,Clear,2015
2015-04-16T06,59.36,56.24,9.91,0.89,0.1,1012.94,5.89,114.0,,clear-night,Clear,2015
2015-04-16T07,59.48,56.37,9.87,0.89,0.53,1013.09,5.8,123.0,,partly-cloudy-night,Partly Cloudy,2015
2015-04-16T08,62.1,58.11,9.87,0.87,0.21,1013.7,6.79,114.0,,clear-day,Clear,2015
2015-04-16T09,64.95,61.45,8.0,0.88,0.26,1014.01,7.53,133.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-16T10,67.12,62.85,7.81,0.86,0.72,1014.65,9.06,139.0,,partly-cloudy-day,Mostly Cloudy,2015
2015-04-16T11,69.42,64.07,8.58,0.83,,1015.08,10.57,141.0,,clear-day,Clear,2015
2015-04-16T12,73.04,64.85,9.31,0.76,0.31,1014.69,13.88,129.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-16T13,74.23,64.37,9.31,0.71,0.72,1013.94,12.86,132.0,,partly-cloudy-day,Mostly Cloudy,2015
2015-04-16T14,74.87,64.92,9.44,0.71,,1013.43,9.65,140.0,,clear-day,Clear,2015
2015-04-16T15,75.8,64.86,9.58,0.69,0.31,1012.84,7.79,141.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-16T16,75.71,64.85,9.77,0.69,0.79,1012.48,6.67,131.0,,partly-cloudy-day,Mostly Cloudy,2015
2015-04-16T17,75.66,65.08,9.75,0.7,0.31,1011.52,8.68,109.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-16T18,76.78,65.29,9.87,0.68,0.11,1009.71,7.73,71.0,,clear-day,Clear,2015
2015-04-16T19,75.34,64.95,9.93,0.7,0.49,1008.97,8.5,83.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-16T20,73.22,64.94,9.91,0.75,0.17,1011.21,8.06,108.0,,clear-night,Clear,2015
2015-04-16T21,71.63,63.8,9.94,0.76,0.19,1012.07,11.61,112.0,,clear-night,Clear,2015
2015-04-16T22,68.51,60.67,9.94,0.76,0.53,1012.61,12.22,128.0,,partly-cloudy-night,Partly Cloudy,2015
2015-04-16T23,65.99,60.23,9.72,0.82,0.02,1013.27,7.34,159.0,,clear-night,Clear,2015
2015-04-17T00,64.18,59.58,9.84,0.85,0.04,1012.88,11.57,138.0,,clear-night,Clear,2015
2015-04-17T01,63.39,60.11,9.94,0.89,0.2,1013.2,9.87,149.0,,clear-night,Clear,2015
2015-04-17T02,63.83,59.97,10.0,0.87,0.1,1013.49,11.78,170.0,,clear-night,Clear,2015
2015-04-17T03,63.0,59.26,10.0,0.88,0.1,1012.93,8.48,187.0,,clear-night,Clear,2015
2015-04-17T04,62.07,59.1,9.94,0.9,0.2,1012.63,8.93,188.0,,clear-night,Clear,2015
2015-04-17T05,61.33,59.04,9.89,0.92,0.2,1012.57,7.61,187.0,,clear-night,Clear,2015
2015-04-17T06,61.28,58.95,9.88,0.92,0.25,1012.73,6.08,186.0,,partly-cloudy-night,Partly Cloudy,2015
2015-04-17T07,61.24,59.33,9.69,0.93,0.26,1013.43,4.37,72.0,,partly-cloudy-night,Partly Cloudy,2015
2015-04-17T08,63.57,61.04,8.96,0.91,,1014.58,6.97,103.0,,clear-day,Clear,2015
2015-04-17T09,64.64,61.81,8.9,0.91,,1015.18,6.35,94.0,,clear-day,Clear,2015
2015-04-17T10,65.75,61.92,9.04,0.87,1.0,1015.94,5.02,94.0,,cloudy,Overcast,2015
2015-04-17T11,65.74,62.1,8.82,0.88,,1015.84,7.39,107.0,rain,clear-day,Clear,2015
2015-04-17T12,67.66,62.38,9.04,0.83,,1015.41,8.43,105.0,,clear-day,Clear,2015
2015-04-17T13,69.18,62.91,9.3,0.8,1.0,1014.68,8.24,115.0,,cloudy,Overcast,2015
2015-04-17T14,70.17,63.61,9.56,0.8,,1013.46,7.66,113.0,,clear-day,Clear,2015
2015-04-17T15,71.24,63.87,9.59,0.78,,1014.08,7.0,114.0,,clear-day,Clear,2015
2015-04-17T16,72.15,63.87,9.75,0.75,0.98,1013.36,8.15,97.0,,cloudy,Overcast,2015
2015-04-17T17,71.69,63.98,9.82,0.77,0.31,1012.68,7.73,105.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-17T18,70.81,63.76,9.88,0.78,0.18,1012.48,6.42,127.0,,clear-day,Clear,2015
2015-04-17T19,69.76,63.75,8.95,0.81,0.8,1012.28,1.07,117.0,rain,rain,Possible Light Rain,2015
2015-04-17T20,65.38,62.64,4.12,0.91,0.2,1012.24,11.32,302.0,rain,rain,Rain,2015
2015-04-17T21,64.28,62.22,6.37,0.93,0.31,1012.65,1.55,345.0,rain,rain,Rain,2015
2015-04-17T22,63.98,62.8,7.33,0.96,0.84,1013.47,9.95,59.0,rain,rain,Rain,2015
2015-04-17T23,63.3,61.4,9.68,0.94,0.31,1013.54,7.65,103.0,rain,rain,Light Rain,2015
2015-04-18T00,63.33,61.4,9.7,0.93,0.31,1013.14,7.31,102.0,rain,partly-cloudy-night,Partly Cloudy,2015
2015-04-18T01,63.18,61.37,9.86,0.94,0.66,1013.55,3.32,173.0,rain,partly-cloudy-night,Mostly Cloudy,2015
2015-04-18T02,63.1,61.32,9.76,0.94,0.19,1013.27,1.79,74.0,rain,clear-night,Clear,2015
2015-04-18T03,63.03,61.95,9.76,0.96,0.18,1012.56,6.01,54.0,,clear-night,Clear,2015
2015-04-18T04,61.47,60.94,8.86,0.98,0.62,1011.96,4.7,21.0,,partly-cloudy-night,Mostly Cloudy,2015
2015-04-18T05,61.79,60.81,7.55,0.97,0.17,1011.51,4.11,350.0,rain,clear-night,Clear,2015
2015-04-18T06,60.82,59.72,8.14,0.96,0.23,1011.34,4.84,315.0,,clear-night,Clear,2015
2015-04-18T07,59.43,58.28,6.12,0.96,0.26,1011.27,3.79,24.0,,partly-cloudy-night,Partly Cloudy,2015
2015-04-18T08,61.85,61.41,6.95,0.98,0.23,1011.48,0.51,189.0,,clear-day,Clear,2015
2015-04-18T09,65.49,61.98,9.59,0.88,0.23,1011.56,2.0,221.0,,clear-day,Clear,2015
2015-04-18T10,69.06,62.23,9.74,0.79,0.23,1012.04,4.3,164.0,,clear-day,Clear,2015
2015-04-18T11,72.32,62.66,9.94,0.72,0.24,1012.0,3.79,151.0,,clear-day,Clear,2015
2015-04-18T12,74.12,63.02,9.94,0.68,0.29,1011.96,4.93,202.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-18T13,75.27,62.44,10.0,0.64,0.69,1010.97,2.26,177.0,,partly-cloudy-day,Mostly Cloudy,2015
2015-04-18T14,77.08,62.98,10.0,0.62,0.23,1009.6,4.18,200.0,,clear-day,Clear,2015
2015-04-18T15,78.79,62.53,10.0,0.58,0.24,1008.76,2.29,94.0,,clear-day,Clear,2015
2015-04-18T16,79.53,61.95,10.0,0.55,0.59,1007.44,6.07,114.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-18T17,78.36,62.53,10.0,0.58,0.29,1006.72,8.03,117.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-18T18,77.2,62.6,9.81,0.61,0.2,1006.48,8.9,108.0,rain,clear-day,Clear,2015
2015-04-18T19,74.22,62.94,9.82,0.68,0.53,1006.21,5.08,124.0,rain,partly-cloudy-day,Partly Cloudy,2015
2015-04-18T20,62.62,58.11,3.36,0.85,0.22,1007.77,33.91,290.0,rain,rain,Light Rain and Windy,2015
2015-04-18T21,60.01,56.88,5.21,0.89,0.17,1010.65,12.22,296.0,rain,rain,Rain,2015
2015-04-18T22,59.16,56.18,5.5,0.9,0.81,1009.22,10.2,108.0,rain,rain,Rain,2015
2015-04-18T23,59.95,56.08,9.93,0.87,0.06,1007.71,4.52,22.0,rain,rain,Light Rain,2015
2015-04-19T00,60.26,56.36,9.89,0.87,0.03,1007.03,2.01,103.0,rain,clear-night,Clear,2015
2015-04-19T01,58.87,56.82,9.93,0.93,0.62,1007.77,5.54,177.0,,partly-cloudy-night,Mostly Cloudy,2015
2015-04-19T02,57.85,55.98,9.8,0.93,0.0,1007.2,6.89,167.0,,clear-night,Clear,2015
2015-04-19T03,56.99,55.59,9.89,0.95,0.0,1006.81,5.85,196.0,,clear-night,Clear,2015
2015-04-19T04,56.61,54.84,9.89,0.94,0.19,1007.06,5.0,197.0,,clear-night,Clear,2015
2015-04-19T05,55.2,53.99,9.77,0.96,0.21,1006.59,5.62,104.0,,clear-night,Clear,2015
2015-04-19T06,54.83,54.16,9.63,0.98,0.29,1006.17,5.86,140.0,,partly-cloudy-night,Partly Cloudy,2015
2015-04-19T07,57.01,55.5,9.68,0.95,0.52,1005.43,7.5,141.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-19T08,58.54,56.89,9.72,0.94,0.2,1005.65,7.39,152.0,,clear-day,Clear,2015
2015-04-19T09,61.71,59.42,9.73,0.92,0.31,1005.68,8.24,176.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-19T10,65.42,61.83,9.75,0.88,0.64,1005.76,8.81,197.0,,partly-cloudy-day,Mostly Cloudy,2015
2015-04-19T11,70.11,61.04,9.94,0.73,0.29,1005.64,12.83,236.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-19T12,73.22,58.07,10.0,0.59,0.26,1005.77,11.95,240.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-19T13,74.32,56.94,10.0,0.55,0.24,1006.25,18.57,278.0,,clear-day,Clear,2015
2015-04-19T14,72.97,57.11,10.0,0.58,0.26,1006.93,17.52,289.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-19T15,73.43,56.17,10.0,0.55,0.24,1006.63,18.12,285.0,,clear-day,Clear,2015
2015-04-19T16,74.43,54.87,10.0,0.51,0.26,1006.5,16.56,293.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-19T17,75.69,51.4,10.0,0.43,0.27,1006.24,21.5,298.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-19T18,74.98,47.88,10.0,0.38,0.26,1006.49,17.74,300.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-19T19,74.1,47.78,10.0,0.39,0.24,1006.83,18.84,305.0,,clear-day,Clear,2015
2015-04-19T20,70.87,46.44,9.94,0.42,0.22,1007.74,14.34,314.0,,clear-night,Clear,2015
2015-04-19T21,68.84,47.66,9.94,0.47,0.19,1009.06,18.45,310.0,,clear-night,Clear,2015
2015-04-19T22,65.01,48.81,9.89,0.56,0.0,1010.67,22.33,328.0,,wind,Breezy,2015
2015-04-19T23,60.97,49.5,9.94,0.66,0.17,1012.07,20.57,327.0,,wind,Breezy,2015
2015-04-20T00,57.79,46.94,9.94,0.67,0.19,1012.98,20.59,328.0,,wind,Breezy,2015
2015-04-20T01,55.18,42.9,9.94,0.63,0.0,1013.7,13.31,336.0,,clear-night,Clear,2015
2015-04-20T02,53.99,42.01,10.0,0.64,0.0,1014.31,12.22,329.0,,clear-night,Clear,2015
2015-04-20T03,52.08,41.93,10.0,0.68,0.0,1013.84,9.33,328.0,,clear-night,Clear,2015
2015-04-20T04,50.69,41.93,10.0,0.72,0.0,1014.25,7.3,315.0,,clear-night,Clear,2015
2015-04-20T05,49.78,42.08,10.0,0.75,0.01,1014.29,6.73,315.0,,clear-night,Clear,2015
2015-04-20T06,49.26,42.04,10.0,0.76,0.01,1014.5,8.12,302.0,,clear-night,Clear,2015
2015-04-20T07,47.69,41.95,10.0,0.8,0.22,1014.79,3.39,302.0,,clear-day,Clear,2015
2015-04-20T08,51.09,43.43,10.0,0.75,0.22,1015.8,6.73,317.0,,clear-day,Clear,2015
2015-04-20T09,55.61,43.29,10.0,0.63,0.21,1016.53,8.55,328.0,,clear-day,Clear,2015
2015-04-20T10,59.1,41.24,10.0,0.52,0.21,1017.04,7.32,335.0,,clear-day,Clear,2015
2015-04-20T11,62.91,39.15,10.0,0.41,0.21,1017.16,9.48,5.0,,clear-day,Clear,2015
2015-04-20T12,64.33,37.69,10.0,0.37,0.21,1016.87,11.9,20.0,,clear-day,Clear,2015
2015-04-20T13,66.01,36.95,10.0,0.34,0.21,1016.28,9.82,20.0,,clear-day,Clear,2015
2015-04-20T14,67.24,37.07,10.0,0.33,0.22,1015.89,9.31,16.0,,clear-day,Clear,2015
2015-04-20T15,68.1,36.78,10.0,0.32,0.2,1015.44,7.81,9.0,,clear-day,Clear,2015
2015-04-20T16,68.33,37.6,10.0,0.32,0.2,1014.4,8.58,359.0,,clear-day,Clear,2015
2015-04-20T17,68.43,38.65,10.0,0.34,0.2,1013.86,3.61,61.0,,clear-day,Clear,2015
2015-04-20T18,68.48,39.68,10.0,0.35,0.02,1013.74,5.53,36.0,,clear-day,Clear,2015
2015-04-20T19,67.32,40.09,10.0,0.37,0.46,1013.56,4.35,33.0,,partly-cloudy-day,Partly Cloudy,2015
2015-04-20T20,64.73,39.75,10.0,0.4,0.06,1014.04,3.06,44.0,,clear-night,Clear,2015
2015-04-20T21,61.32,41.3,10.0,0.48,0.19,1014.51,2.8,6.0,,clear-night,Clear,2015
2015-04-20T22,59.86,43.54,10.0,0.55,0.19,1015.31,2.77,45.0,,clear-night,Clear,2015
2015-04-20T23,57.0,44.38,10.0,0.63,0.19,1015.71,5.16,131.0,,clear-night,Clear,2015
2015-04-21T00,56.44,43.79,10.0,0.62,0.2,1015.81,4.4,148.0,,clear-night,Clear,2015
