,hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year,Month
6780,2010-10-10T12,77.8,51.78,10.0,0.4,0.0,1016.66,1.33,104.0,,clear-day,Clear,2010,10
6781,2010-10-10T13,81.58,49.55,10.0,0.33,0.0,1016.14,4.58,295.0,,clear-day,Clear,2010,10
6782,2010-10-10T14,82.94,43.68,10.0,0.25,0.0,1015.39,7.0,309.0,,clear-day,Clear,2010,10
6783,2010-10-10T15,83.86,43.19,10.0,0.24,0.0,1014.6,6.0,305.0,,clear-day,Clear,2010,10
6784,2010-10-10T16,84.67,44.82,10.0,0.25,0.0,1014.1,3.89,290.0,,clear-day,Clear,2010,10
6785,2010-10-10T17,83.94,43.97,9.93,0.25,0.0,1013.71,5.59,240.0,,clear-day,Clear,2010,10
6786,2010-10-10T18,83.29,44.44,10.0,0.26,0.0,1013.34,2.67,282.0,,clear-day,Clear,2010,10
6787,2010-10-10T19,78.66,47.08,10.0,0.33,0.0,1013.47,4.84,9.0,,clear-day,Clear,2010,10
6788,2010-10-10T20,74.0,54.92,10.0,0.51,0.29,1012.91,5.28,219.0,,partly-cloudy-night,Partly Cloudy,2010,10
6789,2010-10-10T21,71.39,49.3,10.0,0.46,0.0,1014.55,2.86,120.0,,clear-night,Clear,2010,10
6790,2010-10-10T22,66.94,50.83,9.96,0.56,0.0,1014.64,1.06,23.0,,clear-night,Clear,2010,10
6791,2010-10-10T23,66.37,50.32,9.89,0.56,0.0,1014.67,2.79,140.0,,clear-night,Clear,2010,10
6792,2010-10-11T00,66.24,50.21,9.89,0.56,0.0,1014.86,2.17,150.0,,clear-night,Clear,2010,10
6793,2010-10-11T01,62.94,50.81,9.76,0.65,0.0,1014.58,4.88,210.0,,clear-night,Clear,2010,10
6794,2010-10-11T02,63.28,51.97,9.93,0.67,0.0,1014.36,,,,clear-night,Clear,2010,10
6795,2010-10-11T03,62.98,51.94,9.74,0.67,0.0,1014.28,1.53,30.0,,clear-night,Clear,2010,10
6796,2010-10-11T04,61.5,51.89,9.68,0.71,0.01,1014.07,,,,clear-night,Clear,2010,10
6797,2010-10-11T05,60.09,51.53,9.57,0.73,0.0,1014.04,3.0,210.0,,clear-night,Clear,2010,10
6798,2010-10-11T06,60.52,50.89,9.44,0.71,0.0,1014.02,,,,clear-night,Clear,2010,10
6799,2010-10-11T07,59.35,50.67,9.46,0.73,0.0,1014.33,,,,clear-night,Clear,2010,10
6800,2010-10-11T08,58.73,50.66,9.33,0.75,0.0,1014.74,,,,clear-day,Clear,2010,10
6801,2010-10-11T09,62.81,53.53,9.61,0.72,0.0,1015.3,3.0,250.0,,clear-day,Clear,2010,10
6802,2010-10-11T10,68.79,55.02,9.83,0.62,0.2,1015.49,4.92,221.0,,clear-day,Clear,2010,10
6803,2010-10-11T11,74.29,55.99,10.0,0.53,0.21,1015.27,4.77,218.0,,clear-day,Clear,2010,10
6804,2010-10-11T12,78.81,55.54,10.0,0.45,0.21,1014.94,7.5,231.0,,clear-day,Clear,2010,10
6805,2010-10-11T13,82.71,54.85,10.0,0.39,0.02,1014.63,7.68,231.0,,clear-day,Clear,2010,10
6806,2010-10-11T14,84.34,51.62,10.0,0.32,0.24,1013.81,11.58,213.0,,clear-day,Clear,2010,10
6807,2010-10-11T15,85.68,50.17,10.0,0.29,0.27,1012.79,6.46,238.0,,partly-cloudy-day,Partly Cloudy,2010,10
6808,2010-10-11T16,85.61,49.87,10.0,0.29,0.27,1012.3,8.99,235.0,,partly-cloudy-day,Partly Cloudy,2010,10
6809,2010-10-11T17,83.9,49.8,10.0,0.31,0.58,1012.1,8.42,217.0,,partly-cloudy-day,Partly Cloudy,2010,10
6810,2010-10-11T18,82.15,51.25,10.0,0.34,0.29,1012.16,8.16,204.0,,partly-cloudy-day,Partly Cloudy,2010,10
6811,2010-10-11T19,78.01,54.26,9.94,0.44,0.3,1012.57,6.54,200.0,,partly-cloudy-day,Partly Cloudy,2010,10
6812,2010-10-11T20,68.6,54.66,9.83,0.61,0.6,1013.54,2.68,278.0,,partly-cloudy-night,Mostly Cloudy,2010,10
6813,2010-10-11T21,71.71,55.19,9.91,0.56,0.33,1013.48,5.54,219.0,,partly-cloudy-night,Partly Cloudy,2010,10
6814,2010-10-11T22,70.11,55.61,9.83,0.6,0.29,1013.69,5.25,220.0,,partly-cloudy-night,Partly Cloudy,2010,10
6815,2010-10-11T23,68.31,55.43,9.86,0.63,0.24,1013.79,6.0,212.0,,clear-night,Clear,2010,10
6816,2010-10-12T00,67.67,55.67,9.79,0.65,0.21,1013.96,6.65,229.0,,clear-night,Clear,2010,10
6817,2010-10-12T01,67.65,55.56,9.75,0.65,0.52,1013.78,7.11,237.0,,partly-cloudy-night,Partly Cloudy,2010,10
6818,2010-10-12T02,66.3,55.45,9.64,0.68,0.23,1013.61,6.73,248.0,,clear-night,Clear,2010,10
6819,2010-10-12T03,66.28,55.31,9.74,0.68,0.23,1013.93,7.01,239.0,,clear-night,Clear,2010,10
6820,2010-10-12T04,64.72,55.28,9.68,0.71,0.6,1013.98,5.4,231.0,,partly-cloudy-night,Mostly Cloudy,2010,10
6821,2010-10-12T05,63.83,55.1,9.52,0.73,0.26,1013.99,5.69,255.0,,partly-cloudy-night,Partly Cloudy,2010,10
6822,2010-10-12T06,62.84,55.16,9.6,0.76,0.27,1014.31,4.92,251.0,,partly-cloudy-night,Partly Cloudy,2010,10
6823,2010-10-12T07,62.42,55.15,9.4,0.77,0.24,1014.55,5.44,251.0,,clear-night,Clear,2010,10
6824,2010-10-12T08,60.91,55.07,8.96,0.81,0.57,1015.02,4.75,266.0,,partly-cloudy-day,Partly Cloudy,2010,10
6825,2010-10-12T09,63.43,56.06,8.95,0.77,0.51,1015.13,5.39,257.0,,partly-cloudy-day,Partly Cloudy,2010,10
6826,2010-10-12T10,68.72,56.26,9.56,0.65,0.57,1015.31,6.77,286.0,,partly-cloudy-day,Partly Cloudy,2010,10
6827,2010-10-12T11,72.26,56.27,9.82,0.57,0.3,1015.48,5.45,281.0,,partly-cloudy-day,Partly Cloudy,2010,10
6828,2010-10-12T12,76.18,56.41,9.94,0.5,0.56,1015.44,6.96,260.0,,partly-cloudy-day,Partly Cloudy,2010,10
6829,2010-10-12T13,77.58,54.34,10.0,0.45,0.52,1014.75,3.55,238.0,,partly-cloudy-day,Partly Cloudy,2010,10
6830,2010-10-12T14,78.62,54.47,10.0,0.43,0.53,1014.22,4.29,220.0,,partly-cloudy-day,Partly Cloudy,2010,10
6831,2010-10-12T15,79.33,52.99,10.0,0.4,0.54,1013.36,4.99,215.0,,partly-cloudy-day,Partly Cloudy,2010,10
6832,2010-10-12T16,79.01,52.23,9.94,0.39,0.57,1013.05,7.64,213.0,,partly-cloudy-day,Partly Cloudy,2010,10
6833,2010-10-12T17,76.48,52.07,9.94,0.43,0.75,1013.09,5.47,210.0,,partly-cloudy-day,Mostly Cloudy,2010,10
6834,2010-10-12T18,75.94,52.59,9.93,0.44,0.61,1013.03,6.17,204.0,rain,partly-cloudy-day,Mostly Cloudy,2010,10
6835,2010-10-12T19,71.51,54.8,9.69,0.56,0.57,1013.41,4.39,292.0,,partly-cloudy-day,Partly Cloudy,2010,10
6836,2010-10-12T20,70.12,53.47,10.0,0.56,0.25,1014.22,2.86,290.0,,partly-cloudy-night,Partly Cloudy,2010,10
6837,2010-10-12T21,67.4,55.44,9.81,0.66,0.58,1013.85,4.96,282.0,,partly-cloudy-night,Partly Cloudy,2010,10
6838,2010-10-12T22,65.94,56.14,9.47,0.71,0.29,1014.01,1.42,340.0,,partly-cloudy-night,Partly Cloudy,2010,10
6839,2010-10-12T23,64.9,55.99,9.46,0.73,0.27,1014.07,1.6,344.0,,partly-cloudy-night,Partly Cloudy,2010,10
6840,2010-10-13T00,64.22,55.82,9.27,0.74,0.31,1014.25,1.55,350.0,,partly-cloudy-night,Partly Cloudy,2010,10
6841,2010-10-13T01,64.12,56.37,9.29,0.76,0.54,1014.18,5.66,270.0,,partly-cloudy-night,Partly Cloudy,2010,10
6842,2010-10-13T02,62.61,56.37,9.22,0.8,0.7,1014.4,5.43,268.0,,partly-cloudy-night,Mostly Cloudy,2010,10
6843,2010-10-13T03,62.03,57.13,9.26,0.84,0.75,1014.3,2.87,270.0,,partly-cloudy-night,Mostly Cloudy,2010,10
6844,2010-10-13T04,62.63,56.37,7.12,0.8,0.74,1014.04,0.0,,,partly-cloudy-night,Mostly Cloudy,2010,10
6845,2010-10-13T05,62.7,57.26,9.08,0.82,0.85,1013.84,0.96,280.0,,partly-cloudy-night,Mostly Cloudy,2010,10
6846,2010-10-13T06,61.54,57.96,8.3,0.88,0.93,1014.16,4.56,281.0,rain,rain,Light Rain,2010,10
6847,2010-10-13T07,61.36,57.86,8.07,0.88,0.95,1014.54,4.89,282.0,,cloudy,Overcast,2010,10
6848,2010-10-13T08,61.29,57.84,7.22,0.88,0.8,1015.05,4.71,320.0,,partly-cloudy-day,Mostly Cloudy,2010,10
6849,2010-10-13T09,63.46,58.27,7.42,0.83,0.67,1015.37,5.62,328.0,,partly-cloudy-day,Mostly Cloudy,2010,10
6850,2010-10-13T10,66.07,58.05,9.6,0.75,0.56,1015.96,5.49,331.0,,partly-cloudy-day,Partly Cloudy,2010,10
6851,2010-10-13T11,71.57,57.96,9.77,0.62,0.26,1015.94,4.48,329.0,,partly-cloudy-day,Partly Cloudy,2010,10
6852,2010-10-13T12,75.59,55.15,9.94,0.49,0.24,1015.62,3.96,328.0,,clear-day,Clear,2010,10
6853,2010-10-13T13,77.57,54.53,9.94,0.45,0.3,1015.22,3.72,317.0,,partly-cloudy-day,Partly Cloudy,2010,10
6854,2010-10-13T14,75.96,53.04,9.94,0.45,0.35,1014.5,4.66,274.0,,partly-cloudy-day,Partly Cloudy,2010,10
6855,2010-10-13T15,77.28,53.12,10.0,0.43,0.62,1013.7,6.15,270.0,,partly-cloudy-day,Mostly Cloudy,2010,10
6856,2010-10-13T16,76.22,51.56,10.0,0.42,0.32,1013.42,5.33,271.0,,partly-cloudy-day,Partly Cloudy,2010,10
6857,2010-10-13T17,78.62,52.26,10.0,0.4,0.29,1013.31,7.17,301.0,,partly-cloudy-day,Partly Cloudy,2010,10
6858,2010-10-13T18,77.43,51.47,10.0,0.4,0.25,1013.23,4.12,244.0,,partly-cloudy-day,Partly Cloudy,2010,10
6859,2010-10-13T19,73.15,52.92,9.93,0.49,0.24,1013.78,3.28,279.0,,clear-day,Clear,2010,10
6860,2010-10-13T20,61.98,27.93,10.0,0.27,0.0,1015.73,7.6,336.0,,clear-night,Clear,2010,10
6861,2010-10-13T21,68.42,53.96,10.0,0.6,0.29,1014.54,3.0,291.0,,partly-cloudy-night,Partly Cloudy,2010,10
6862,2010-10-13T22,66.65,54.07,9.95,0.64,0.25,1014.57,5.65,310.0,,partly-cloudy-night,Partly Cloudy,2010,10
6863,2010-10-13T23,64.48,53.64,10.0,0.68,0.29,1014.84,6.52,290.0,,partly-cloudy-night,Partly Cloudy,2010,10
6864,2010-10-14T00,62.92,53.21,10.0,0.71,0.25,1014.74,6.47,287.0,,partly-cloudy-night,Partly Cloudy,2010,10
6865,2010-10-14T01,62.99,53.64,10.0,0.72,0.25,1014.65,7.32,292.0,,partly-cloudy-night,Partly Cloudy,2010,10
6866,2010-10-14T02,61.62,53.46,10.0,0.75,0.22,1014.21,8.2,318.0,,clear-night,Clear,2010,10
6867,2010-10-14T03,60.47,53.64,9.91,0.78,0.24,1013.82,6.73,293.0,,clear-night,Clear,2010,10
6868,2010-10-14T04,59.89,55.21,9.89,0.84,0.32,1013.49,7.29,302.0,,partly-cloudy-night,Partly Cloudy,2010,10
6869,2010-10-14T05,58.96,55.35,9.84,0.88,0.33,1013.37,8.91,309.0,,partly-cloudy-night,Partly Cloudy,2010,10
6870,2010-10-14T06,59.36,56.04,8.97,0.89,0.36,1013.76,7.89,317.0,,partly-cloudy-night,Partly Cloudy,2010,10
6871,2010-10-14T07,59.77,56.05,8.86,0.88,0.34,1014.18,12.23,318.0,,partly-cloudy-night,Partly Cloudy,2010,10
6872,2010-10-14T08,59.15,55.92,7.27,0.89,0.3,1014.77,11.28,317.0,,partly-cloudy-day,Partly Cloudy,2010,10
6873,2010-10-14T09,61.17,56.11,9.61,0.83,0.25,1015.37,9.48,327.0,rain,partly-cloudy-day,Partly Cloudy,2010,10
6874,2010-10-14T10,64.12,55.35,9.76,0.73,0.28,1015.69,11.9,328.0,,partly-cloudy-day,Partly Cloudy,2010,10
6875,2010-10-14T11,67.02,54.75,9.94,0.65,0.32,1015.87,13.42,322.0,,partly-cloudy-day,Partly Cloudy,2010,10
6876,2010-10-14T12,69.78,53.13,10.0,0.56,0.31,1015.84,14.86,321.0,,partly-cloudy-day,Partly Cloudy,2010,10
6877,2010-10-14T13,70.93,50.21,10.0,0.48,0.32,1015.56,15.08,322.0,,partly-cloudy-day,Partly Cloudy,2010,10
6878,2010-10-14T14,71.98,46.07,10.0,0.4,0.29,1014.98,14.69,337.0,,partly-cloudy-day,Partly Cloudy,2010,10
6879,2010-10-14T15,71.94,38.74,10.0,0.3,0.24,1014.58,14.28,328.0,,clear-day,Clear,2010,10
6880,2010-10-14T16,72.02,29.57,10.0,0.21,0.22,1014.73,16.5,314.0,,clear-day,Clear,2010,10
6881,2010-10-14T17,71.03,26.18,10.0,0.19,0.0,1014.82,16.0,332.0,,clear-day,Clear,2010,10
6882,2010-10-14T18,69.58,24.56,10.0,0.18,0.0,1015.11,13.63,335.0,,clear-day,Dry,2010,10
6883,2010-10-14T19,65.34,27.05,10.0,0.23,0.0,1015.25,9.02,337.0,,clear-day,Clear,2010,10
6884,2010-10-14T20,65.81,33.49,10.0,0.3,0.0,1014.97,7.51,317.0,,clear-night,Clear,2010,10
6885,2010-10-14T21,59.4,30.38,10.0,0.33,0.0,1015.93,8.21,337.0,,clear-night,Clear,2010,10
6886,2010-10-14T22,57.4,31.56,10.0,0.37,0.0,1016.25,8.97,319.0,,clear-night,Clear,2010,10
6887,2010-10-14T23,55.07,32.66,10.0,0.42,0.0,1016.67,7.37,320.0,,clear-night,Clear,2010,10
6888,2010-10-15T00,52.12,33.86,10.0,0.5,0.0,1016.75,7.32,318.0,,clear-night,Clear,2010,10
6889,2010-10-15T01,51.76,33.87,10.0,0.5,0.0,1016.56,8.11,319.0,,clear-night,Clear,2010,10
6890,2010-10-15T02,49.42,34.82,10.0,0.57,0.0,1016.45,7.4,301.0,,clear-night,Clear,2010,10
6891,2010-10-15T03,48.25,35.06,10.0,0.6,0.0,1016.35,5.65,298.0,,clear-night,Clear,2010,10
6892,2010-10-15T04,48.02,35.31,10.0,0.61,0.0,1016.16,5.77,281.0,,clear-night,Clear,2010,10
6893,2010-10-15T05,45.85,35.8,10.0,0.68,0.0,1016.32,6.58,288.0,,clear-night,Clear,2010,10
6894,2010-10-15T06,47.01,35.8,10.0,0.65,0.0,1016.37,8.75,289.0,,clear-night,Clear,2010,10
6895,2010-10-15T07,45.36,35.84,10.0,0.69,0.0,1016.61,6.68,289.0,,clear-night,Clear,2010,10
6896,2010-10-15T08,46.23,35.99,10.0,0.67,0.21,1016.7,7.36,298.0,,clear-day,Clear,2010,10
6897,2010-10-15T09,52.27,36.64,10.0,0.55,0.01,1017.05,7.37,278.0,,clear-day,Clear,2010,10
6898,2010-10-15T10,59.58,36.63,10.0,0.42,0.0,1017.08,7.65,265.0,,clear-day,Clear,2010,10
6899,2010-10-15T11,64.53,34.77,10.0,0.33,0.0,1016.47,11.48,262.0,,clear-day,Clear,2010,10
6900,2010-10-15T12,69.1,36.23,10.0,0.3,0.01,1015.94,13.67,273.0,,clear-day,Clear,2010,10
6901,2010-10-15T13,72.92,35.78,10.0,0.26,0.01,1015.05,13.43,287.0,,clear-day,Clear,2010,10
6902,2010-10-15T14,75.06,38.28,10.0,0.26,0.0,1013.59,13.84,275.0,,clear-day,Clear,2010,10
6903,2010-10-15T15,76.63,39.91,10.0,0.27,0.0,1012.57,19.64,305.0,,wind,Breezy,2010,10
6904,2010-10-15T16,76.14,36.97,10.0,0.24,0.0,1012.51,20.24,301.0,,wind,Breezy,2010,10
6905,2010-10-15T17,75.88,35.28,10.0,0.23,0.0,1012.62,19.1,301.0,,wind,Breezy,2010,10
6906,2010-10-15T18,74.01,34.29,10.0,0.23,0.0,1013.05,13.71,303.0,,clear-day,Clear,2010,10
6907,2010-10-15T19,70.44,33.49,10.0,0.26,0.0,1014.15,8.26,319.0,,clear-day,Clear,2010,10
6908,2010-10-15T20,61.9,37.44,10.0,0.4,0.0,1020.37,3.93,244.0,,clear-night,Clear,2010,10
6909,2010-10-15T21,63.52,34.09,10.0,0.33,0.0,1015.81,7.5,322.0,,clear-night,Clear,2010,10
6910,2010-10-15T22,61.06,34.19,10.0,0.36,0.0,1016.78,7.16,339.0,,clear-night,Clear,2010,10
6911,2010-10-15T23,58.6,34.86,10.0,0.41,0.0,1017.77,5.55,331.0,,clear-night,Clear,2010,10
6912,2010-10-16T00,54.7,36.41,10.0,0.5,0.0,1018.26,5.43,332.0,,clear-night,Clear,2010,10
6913,2010-10-16T01,53.22,36.47,10.0,0.53,0.0,1018.16,5.6,339.0,,clear-night,Clear,2010,10
6914,2010-10-16T02,52.56,36.22,10.0,0.54,0.0,1018.18,4.94,321.0,,clear-night,Clear,2010,10
6915,2010-10-16T03,49.94,36.57,10.0,0.6,0.0,1018.05,7.35,340.0,,clear-night,Clear,2010,10
6916,2010-10-16T04,48.82,36.94,10.0,0.63,0.0,1018.39,7.65,331.0,,clear-night,Clear,2010,10
6917,2010-10-16T05,48.52,36.76,10.0,0.64,0.0,1018.68,6.46,351.0,,clear-night,Clear,2010,10
6918,2010-10-16T06,47.35,36.75,10.0,0.66,0.0,1019.32,7.55,341.0,,clear-night,Clear,2010,10
6919,2010-10-16T07,46.04,36.88,9.98,0.7,0.0,1020.2,6.7,331.0,,clear-night,Clear,2010,10
6920,2010-10-16T08,45.16,37.4,9.96,0.74,0.0,1021.11,3.42,27.0,,clear-day,Clear,2010,10
6921,2010-10-16T09,51.07,40.45,9.96,0.67,0.0,1021.79,6.0,20.0,,clear-day,Clear,2010,10
6922,2010-10-16T10,59.84,39.26,10.0,0.46,0.0,1022.25,6.61,39.0,,clear-day,Clear,2010,10
6923,2010-10-16T11,64.38,36.82,10.0,0.36,0.01,1022.57,3.13,59.0,,clear-day,Clear,2010,10
6924,2010-10-16T12,66.72,36.4,10.0,0.33,0.0,1022.62,2.46,125.0,,clear-day,Clear,2010,10
6925,2010-10-16T13,69.07,36.07,10.0,0.3,0.0,1022.03,3.39,251.0,,clear-day,Clear,2010,10
6926,2010-10-16T14,71.7,35.86,10.0,0.27,0.0,1020.95,1.6,331.0,,clear-day,Clear,2010,10
6927,2010-10-16T15,73.72,34.62,10.0,0.24,0.0,1019.93,7.47,300.0,,clear-day,Clear,2010,10
6928,2010-10-16T16,74.05,32.54,10.0,0.22,0.0,1019.53,4.03,306.0,,clear-day,Clear,2010,10
6929,2010-10-16T17,74.03,31.88,10.0,0.21,0.0,1019.32,6.94,290.0,,clear-day,Clear,2010,10
6930,2010-10-16T18,72.81,29.81,10.0,0.2,0.0,1019.43,6.66,316.0,,clear-day,Dry,2010,10
6931,2010-10-16T19,68.31,34.43,10.0,0.29,0.0,1019.84,4.55,306.0,,clear-night,Clear,2010,10
6932,2010-10-16T20,65.31,40.81,10.0,0.41,0.22,1017.86,4.92,271.0,,clear-night,Clear,2010,10
6933,2010-10-16T21,58.56,38.71,10.0,0.48,0.0,1020.58,2.94,307.0,,clear-night,Clear,2010,10
6934,2010-10-16T22,55.71,39.16,10.0,0.54,0.0,1020.77,4.53,277.0,,clear-night,Clear,2010,10
6935,2010-10-16T23,53.09,39.82,10.0,0.61,0.0,1021.16,2.99,233.0,,clear-night,Clear,2010,10
6936,2010-10-17T00,51.97,39.6,10.0,0.63,0.0,1021.2,3.0,261.0,,clear-night,Clear,2010,10
6937,2010-10-17T01,54.05,38.59,10.0,0.56,0.0,1020.91,4.97,271.0,,clear-night,Clear,2010,10
6938,2010-10-17T02,52.14,38.74,10.0,0.6,0.0,1020.7,5.92,290.0,,clear-night,Clear,2010,10
6939,2010-10-17T03,49.84,38.49,10.0,0.65,0.0,1020.7,4.24,293.0,,clear-night,Clear,2010,10
6940,2010-10-17T04,49.02,37.23,10.0,0.64,0.0,1020.48,2.92,281.0,,clear-night,Clear,2010,10
6941,2010-10-17T05,47.43,38.09,10.0,0.7,0.0,1020.3,5.92,299.0,,clear-night,Clear,2010,10
6942,2010-10-17T06,47.25,38.13,9.98,0.7,0.0,1020.6,6.0,300.0,,clear-night,Clear,2010,10
6943,2010-10-17T07,47.02,37.8,9.96,0.7,0.0,1021.3,2.95,251.0,,clear-night,Clear,2010,10
6944,2010-10-17T08,46.26,38.39,9.91,0.74,0.0,1021.74,1.45,280.0,,clear-day,Clear,2010,10
6945,2010-10-17T09,51.87,41.08,9.98,0.67,0.0,1022.16,4.96,298.0,rain,clear-day,Clear,2010,10
6946,2010-10-17T10,59.13,40.1,10.0,0.49,0.21,1022.49,6.45,306.0,,clear-day,Clear,2010,10
6947,2010-10-17T11,66.12,41.16,9.98,0.4,0.23,1022.34,5.87,306.0,,clear-day,Clear,2010,10
6948,2010-10-17T12,71.12,40.28,10.0,0.33,0.21,1021.83,5.85,304.0,,clear-day,Clear,2010,10
6949,2010-10-17T13,73.98,37.09,10.0,0.26,0.21,1021.14,9.28,324.0,,clear-day,Clear,2010,10
6950,2010-10-17T14,75.87,36.28,10.0,0.24,0.21,1020.01,6.36,292.0,,clear-day,Clear,2010,10
6951,2010-10-17T15,77.13,36.05,10.0,0.23,0.23,1018.65,4.97,299.0,,clear-day,Clear,2010,10
6952,2010-10-17T16,78.64,37.02,10.0,0.22,0.22,1018.04,7.75,306.0,,clear-day,Clear,2010,10
6953,2010-10-17T17,78.72,34.98,10.0,0.21,0.22,1017.74,4.8,281.0,,clear-day,Clear,2010,10
6954,2010-10-17T18,77.26,34.95,10.0,0.22,0.22,1017.53,3.14,300.0,,clear-day,Clear,2010,10
6955,2010-10-17T19,72.14,36.94,10.0,0.28,0.22,1017.54,2.97,272.0,,clear-night,Clear,2010,10
6956,2010-10-17T20,67.0,46.89,10.0,0.48,0.52,1014.12,5.83,230.0,,partly-cloudy-night,Partly Cloudy,2010,10
6957,2010-10-17T21,61.81,41.46,10.0,0.47,0.2,1018.18,2.92,232.0,,clear-night,Clear,2010,10
6958,2010-10-17T22,61.83,42.22,10.0,0.49,0.0,1018.28,2.99,279.0,,clear-night,Clear,2010,10
6959,2010-10-17T23,58.81,42.65,10.0,0.55,0.0,1018.31,2.87,256.0,,clear-night,Clear,2010,10
6960,2010-10-18T00,56.7,42.5,10.0,0.59,0.0,1018.27,2.93,232.0,,clear-night,Clear,2010,10
6961,2010-10-18T01,53.55,43.9,10.0,0.7,0.0,1017.87,2.9,233.0,,clear-night,Clear,2010,10
6962,2010-10-18T02,53.09,41.89,10.0,0.66,0.0,1017.47,1.42,280.0,,clear-night,Clear,2010,10
6963,2010-10-18T03,51.95,41.73,10.0,0.68,0.0,1017.19,4.8,270.0,,clear-night,Clear,2010,10
6964,2010-10-18T04,50.97,42.42,10.0,0.72,0.0,1016.8,2.9,260.0,,clear-night,Clear,2010,10
6965,2010-10-18T05,49.38,42.17,10.0,0.76,0.0,1016.87,2.45,284.0,,clear-night,Clear,2010,10
6966,2010-10-18T06,49.54,42.05,10.0,0.75,0.22,1017.3,2.37,312.0,,clear-night,Clear,2010,10
6967,2010-10-18T07,51.09,41.46,9.82,0.7,0.22,1017.83,3.13,272.0,,clear-night,Clear,2010,10
6968,2010-10-18T08,50.35,41.23,9.51,0.71,0.25,1018.24,3.08,271.0,,partly-cloudy-day,Partly Cloudy,2010,10
6969,2010-10-18T09,54.83,43.35,9.79,0.65,0.52,1018.24,4.89,288.0,,partly-cloudy-day,Partly Cloudy,2010,10
6970,2010-10-18T10,62.33,43.14,9.86,0.49,0.25,1018.16,5.81,299.0,,partly-cloudy-day,Partly Cloudy,2010,10
6971,2010-10-18T11,68.71,42.29,10.0,0.38,0.25,1018.01,7.47,287.0,,partly-cloudy-day,Partly Cloudy,2010,10
6972,2010-10-18T12,74.02,40.74,10.0,0.3,0.25,1017.44,6.63,289.0,,partly-cloudy-day,Partly Cloudy,2010,10
6973,2010-10-18T13,77.22,40.69,10.0,0.27,0.52,1016.72,8.21,299.0,,partly-cloudy-day,Partly Cloudy,2010,10
6974,2010-10-18T14,77.09,40.38,10.0,0.27,0.52,1015.81,4.93,301.0,,partly-cloudy-day,Partly Cloudy,2010,10
6975,2010-10-18T15,76.42,38.69,10.0,0.26,0.52,1014.8,3.02,241.0,,partly-cloudy-day,Partly Cloudy,2010,10
6976,2010-10-18T16,76.65,41.52,10.0,0.28,0.52,1014.19,8.0,219.0,,partly-cloudy-day,Partly Cloudy,2010,10
6977,2010-10-18T17,75.48,41.69,9.9,0.3,0.52,1013.96,6.54,215.0,,partly-cloudy-day,Partly Cloudy,2010,10
6978,2010-10-18T18,73.1,44.77,10.0,0.36,0.53,1013.69,6.24,204.0,,partly-cloudy-day,Partly Cloudy,2010,10
6979,2010-10-18T19,69.43,46.39,10.0,0.44,0.52,1013.74,6.27,211.0,,partly-cloudy-night,Partly Cloudy,2010,10
6980,2010-10-18T20,69.01,50.38,9.87,0.51,0.54,1012.14,1.42,230.0,,partly-cloudy-night,Partly Cloudy,2010,10
6981,2010-10-18T21,64.53,47.07,10.0,0.53,0.52,1014.35,4.81,230.0,,partly-cloudy-night,Partly Cloudy,2010,10
6982,2010-10-18T22,63.59,47.4,10.0,0.56,0.52,1014.36,5.88,251.0,,partly-cloudy-night,Partly Cloudy,2010,10
6983,2010-10-18T23,61.92,48.65,10.0,0.62,0.52,1014.36,4.82,240.0,,partly-cloudy-night,Partly Cloudy,2010,10
6984,2010-10-19T00,61.93,48.73,10.0,0.62,0.5,1014.34,4.93,251.0,,partly-cloudy-night,Partly Cloudy,2010,10
6985,2010-10-19T01,59.43,48.56,10.0,0.67,0.5,1013.88,3.06,261.0,,partly-cloudy-night,Partly Cloudy,2010,10
6986,2010-10-19T02,58.38,48.46,9.97,0.7,0.21,1013.55,3.71,287.0,,clear-night,Clear,2010,10
6987,2010-10-19T03,55.16,48.14,9.79,0.77,0.21,1013.41,4.64,251.0,,clear-night,Clear,2010,10
6988,2010-10-19T04,56.69,48.05,9.63,0.73,0.0,1013.14,5.54,290.0,,clear-night,Clear,2010,10
6989,2010-10-19T05,54.94,47.79,9.44,0.77,0.0,1013.05,4.8,289.0,,clear-night,Clear,2010,10
6990,2010-10-19T06,53.48,47.3,9.4,0.8,0.0,1013.45,1.76,284.0,,clear-night,Clear,2010,10
6991,2010-10-19T07,52.5,47.23,9.36,0.82,0.2,1013.94,2.82,289.0,,clear-night,Clear,2010,10
6992,2010-10-19T08,51.85,47.26,9.28,0.84,0.21,1014.37,2.42,255.0,,clear-day,Clear,2010,10
6993,2010-10-19T09,55.78,50.3,9.36,0.82,0.22,1014.84,4.42,258.0,,clear-day,Clear,2010,10
6994,2010-10-19T10,63.15,51.29,9.75,0.65,0.22,1015.07,3.16,238.0,,clear-day,Clear,2010,10
6995,2010-10-19T11,70.84,50.54,9.94,0.49,0.24,1014.83,4.96,270.0,,clear-day,Clear,2010,10
6996,2010-10-19T12,73.8,50.06,10.0,0.43,0.53,1014.62,7.9,271.0,,partly-cloudy-day,Partly Cloudy,2010,10
6997,2010-10-19T13,76.07,49.5,10.0,0.39,0.52,1014.3,4.33,298.0,,partly-cloudy-day,Partly Cloudy,2010,10
