,hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year,Month
3827,2010-06-09T11,82.28,69.2,9.67,0.65,0.25,1019.4,11.88,264.0,,partly-cloudy-day,Partly Cloudy,2010,06
3828,2010-06-09T12,84.21,69.99,9.63,0.63,0.64,1019.78,11.94,241.0,,partly-cloudy-day,Mostly Cloudy,2010,06
3829,2010-06-09T13,86.17,69.94,9.08,0.59,0.64,1019.37,13.79,264.0,,partly-cloudy-day,Mostly Cloudy,2010,06
3830,2010-06-09T14,85.67,69.21,9.64,0.58,0.69,1019.0,10.89,265.0,,partly-cloudy-day,Mostly Cloudy,2010,06
3831,2010-06-09T15,87.37,69.38,9.59,0.55,0.63,1018.02,11.66,259.0,,partly-cloudy-day,Mostly Cloudy,2010,06
3832,2010-06-09T16,87.6,68.64,9.58,0.54,0.65,1016.9,8.59,254.0,,partly-cloudy-day,Mostly Cloudy,2010,06
3833,2010-06-09T17,86.23,70.2,9.27,0.59,0.64,1016.57,6.94,281.0,rain,partly-cloudy-day,Mostly Cloudy,2010,06
3834,2010-06-09T18,85.25,69.69,9.54,0.6,0.62,1016.17,5.86,252.0,rain,rain,Light Rain,2010,06
3835,2010-06-09T19,84.55,69.9,9.68,0.62,0.75,1016.2,5.87,260.0,,partly-cloudy-day,Mostly Cloudy,2010,06
3836,2010-06-09T20,82.96,73.77,7.42,0.74,0.56,1016.45,5.98,346.0,,partly-cloudy-day,Partly Cloudy,2010,06
3837,2010-06-09T21,80.67,70.48,9.3,0.71,0.57,1016.91,4.72,301.0,,partly-cloudy-night,Partly Cloudy,2010,06
3838,2010-06-09T22,80.31,70.33,9.44,0.72,0.59,1017.18,2.74,319.0,,partly-cloudy-night,Partly Cloudy,2010,06
3839,2010-06-09T23,78.07,71.94,9.26,0.82,0.83,1017.8,5.83,300.0,rain,rain,Drizzle,2010,06
3840,2010-06-10T00,77.0,72.05,9.22,0.85,0.64,1017.7,3.34,307.0,rain,partly-cloudy-night,Mostly Cloudy,2010,06
3841,2010-06-10T01,75.83,70.97,9.02,0.85,0.63,1017.92,8.91,358.0,,partly-cloudy-night,Mostly Cloudy,2010,06
3842,2010-06-10T02,74.2,66.16,9.53,0.76,0.6,1016.95,4.62,21.0,,partly-cloudy-night,Mostly Cloudy,2010,06
3843,2010-06-10T03,72.72,67.52,8.17,0.84,0.52,1016.47,2.98,231.0,,partly-cloudy-night,Partly Cloudy,2010,06
3844,2010-06-10T04,72.49,67.55,9.28,0.85,0.57,1016.38,2.93,249.0,,partly-cloudy-night,Partly Cloudy,2010,06
3845,2010-06-10T05,71.75,67.25,9.4,0.86,0.57,1016.32,3.2,260.0,,partly-cloudy-night,Partly Cloudy,2010,06
3846,2010-06-10T06,71.0,67.85,8.87,0.9,0.6,1016.83,4.75,288.0,,partly-cloudy-night,Mostly Cloudy,2010,06
3847,2010-06-10T07,71.89,68.69,7.15,0.9,0.54,1016.95,2.11,185.0,,partly-cloudy-day,Partly Cloudy,2010,06
3848,2010-06-10T08,74.33,69.65,7.05,0.85,0.55,1017.15,4.51,244.0,,partly-cloudy-day,Partly Cloudy,2010,06
3849,2010-06-10T09,76.37,69.92,7.93,0.81,0.55,1017.89,6.19,250.0,,partly-cloudy-day,Partly Cloudy,2010,06
3850,2010-06-10T10,78.54,70.11,9.53,0.75,0.57,1017.92,6.93,266.0,,partly-cloudy-day,Partly Cloudy,2010,06
3851,2010-06-10T11,81.6,71.37,9.76,0.71,0.27,1017.87,5.43,280.0,,partly-cloudy-day,Partly Cloudy,2010,06
3852,2010-06-10T12,83.69,72.36,9.69,0.69,0.58,1017.81,6.37,285.0,,partly-cloudy-day,Partly Cloudy,2010,06
3853,2010-06-10T13,82.97,72.76,8.9,0.71,0.65,1017.57,7.88,290.0,,partly-cloudy-day,Mostly Cloudy,2010,06
3854,2010-06-10T14,85.25,72.68,8.65,0.66,0.66,1017.19,7.77,285.0,,partly-cloudy-day,Mostly Cloudy,2010,06
3855,2010-06-10T15,85.71,72.62,8.85,0.65,0.65,1016.86,8.87,294.0,rain,rain,Light Rain,2010,06
3856,2010-06-10T16,86.66,72.13,7.96,0.62,0.68,1016.36,6.72,293.0,rain,rain,Light Rain,2010,06
3857,2010-06-10T17,82.5,72.57,3.93,0.72,0.57,1015.96,5.4,262.0,rain,partly-cloudy-day,Partly Cloudy,2010,06
3858,2010-06-10T18,81.95,72.29,8.16,0.73,0.57,1016.11,1.85,295.0,,partly-cloudy-day,Partly Cloudy,2010,06
3859,2010-06-10T19,83.13,73.88,7.8,0.74,0.55,1015.96,7.36,335.0,,partly-cloudy-day,Partly Cloudy,2010,06
3860,2010-06-10T20,86.91,67.72,9.54,0.53,0.56,1018.63,5.29,155.0,,partly-cloudy-day,Partly Cloudy,2010,06
3861,2010-06-10T21,81.46,72.98,7.76,0.76,0.56,1016.7,5.5,334.0,,partly-cloudy-night,Partly Cloudy,2010,06
3862,2010-06-10T22,79.92,73.58,8.52,0.81,0.27,1016.68,2.99,325.0,,partly-cloudy-night,Partly Cloudy,2010,06
3863,2010-06-10T23,78.8,72.92,8.21,0.82,0.27,1017.32,2.99,309.0,,partly-cloudy-night,Partly Cloudy,2010,06
3864,2010-06-11T00,77.89,72.78,7.34,0.84,0.24,1017.61,5.01,339.0,,clear-night,Clear,2010,06
3865,2010-06-11T01,76.1,72.75,7.13,0.89,0.24,1017.39,5.97,302.0,,clear-night,Clear,2010,06
3866,2010-06-11T02,75.82,72.48,5.2,0.89,0.53,1016.92,4.92,301.0,,partly-cloudy-night,Partly Cloudy,2010,06
3867,2010-06-11T03,75.51,72.4,5.69,0.9,0.52,1016.53,5.15,265.0,,partly-cloudy-night,Partly Cloudy,2010,06
3868,2010-06-11T04,74.09,72.3,5.39,0.94,0.24,1016.36,5.29,296.0,,clear-night,Clear,2010,06
3869,2010-06-11T05,73.26,71.13,5.42,0.93,0.28,1016.55,4.98,305.0,,partly-cloudy-night,Partly Cloudy,2010,06
3870,2010-06-11T06,73.65,71.9,3.65,0.94,0.29,1017.09,1.45,350.0,,partly-cloudy-night,Partly Cloudy,2010,06
3871,2010-06-11T07,72.08,69.94,5.12,0.93,0.57,1017.72,3.0,290.0,,partly-cloudy-day,Partly Cloudy,2010,06
3872,2010-06-11T08,76.24,73.22,3.42,0.9,0.55,1018.18,2.8,281.0,,partly-cloudy-day,Partly Cloudy,2010,06
3873,2010-06-11T09,80.21,73.43,4.53,0.8,0.54,1018.84,2.86,265.0,,partly-cloudy-day,Partly Cloudy,2010,06
3874,2010-06-11T10,83.6,72.91,7.7,0.7,0.26,1019.52,2.82,230.0,,partly-cloudy-day,Partly Cloudy,2010,06
3875,2010-06-11T11,85.77,74.27,8.46,0.69,0.27,1019.79,5.1,315.0,,partly-cloudy-day,Partly Cloudy,2010,06
3876,2010-06-11T12,86.43,73.15,7.84,0.65,0.33,1019.88,6.08,331.0,,partly-cloudy-day,Partly Cloudy,2010,06
3877,2010-06-11T13,88.96,72.3,8.52,0.58,0.37,1019.99,1.18,294.0,rain,rain,Drizzle,2010,06
3878,2010-06-11T14,87.45,73.09,8.71,0.63,0.67,1019.56,6.32,296.0,rain,rain,Light Rain,2010,06
3879,2010-06-11T15,86.87,72.63,8.28,0.63,0.58,1019.3,7.38,309.0,rain,rain,Drizzle,2010,06
3880,2010-06-11T16,85.98,71.9,8.94,0.63,0.59,1018.87,10.36,93.0,,partly-cloudy-day,Partly Cloudy,2010,06
3881,2010-06-11T17,86.09,70.67,9.64,0.6,0.59,1018.82,5.67,168.0,,partly-cloudy-day,Partly Cloudy,2010,06
3882,2010-06-11T18,87.24,69.15,9.55,0.55,0.56,1018.51,5.59,169.0,,partly-cloudy-day,Partly Cloudy,2010,06
3883,2010-06-11T19,87.7,69.97,9.47,0.56,0.54,1018.15,2.91,135.0,,partly-cloudy-day,Partly Cloudy,2010,06
3884,2010-06-11T20,87.94,71.57,9.79,0.59,0.25,1018.26,7.1,287.0,,partly-cloudy-day,Partly Cloudy,2010,06
3885,2010-06-11T21,84.31,69.87,9.52,0.62,0.55,1018.81,3.21,148.0,,partly-cloudy-night,Partly Cloudy,2010,06
3886,2010-06-11T22,82.09,70.97,9.37,0.69,0.56,1018.95,2.93,160.0,,partly-cloudy-night,Partly Cloudy,2010,06
3887,2010-06-11T23,80.07,70.91,9.13,0.74,0.27,1019.57,3.0,110.0,,partly-cloudy-night,Partly Cloudy,2010,06
3888,2010-06-12T00,79.54,70.36,9.2,0.74,0.25,1019.58,2.33,70.0,,partly-cloudy-night,Partly Cloudy,2010,06
3889,2010-06-12T01,78.66,70.92,9.14,0.77,0.21,1019.68,2.27,90.0,,clear-night,Clear,2010,06
3890,2010-06-12T02,77.64,71.49,6.99,0.81,0.22,1019.47,6.0,70.0,,clear-night,Clear,2010,06
3891,2010-06-12T03,76.7,71.85,7.47,0.85,0.22,1019.2,2.27,90.0,,clear-night,Clear,2010,06
3892,2010-06-12T04,75.78,71.84,6.41,0.88,0.22,1018.88,3.0,70.0,,clear-night,Clear,2010,06
3893,2010-06-12T05,74.42,70.79,6.82,0.89,0.26,1018.98,4.84,90.0,,partly-cloudy-night,Partly Cloudy,2010,06
3894,2010-06-12T06,75.86,71.07,7.26,0.85,0.29,1019.4,,,,partly-cloudy-night,Partly Cloudy,2010,06
3895,2010-06-12T07,75.84,71.22,5.45,0.86,0.59,1020.11,,,,partly-cloudy-day,Partly Cloudy,2010,06
3896,2010-06-12T08,77.2,72.16,4.96,0.85,0.58,1020.71,0.0,,,partly-cloudy-day,Partly Cloudy,2010,06
3897,2010-06-12T09,79.44,72.97,5.98,0.81,0.58,1021.37,2.1,90.0,,partly-cloudy-day,Partly Cloudy,2010,06
3898,2010-06-12T10,81.27,73.24,6.04,0.77,0.58,1021.51,2.78,153.0,,partly-cloudy-day,Partly Cloudy,2010,06
3899,2010-06-12T11,84.9,73.09,6.32,0.68,0.58,1021.59,5.54,242.0,,partly-cloudy-day,Partly Cloudy,2010,06
3900,2010-06-12T12,86.48,73.02,8.61,0.64,0.57,1021.75,3.28,266.0,,partly-cloudy-day,Partly Cloudy,2010,06
3901,2010-06-12T13,89.49,72.79,9.39,0.58,0.62,1021.52,6.64,305.0,,partly-cloudy-day,Mostly Cloudy,2010,06
3902,2010-06-12T14,90.45,71.55,9.57,0.54,0.65,1020.79,7.08,249.0,,partly-cloudy-day,Mostly Cloudy,2010,06
3903,2010-06-12T15,90.58,71.17,9.74,0.53,0.63,1020.17,7.57,292.0,,partly-cloudy-day,Mostly Cloudy,2010,06
3904,2010-06-12T16,91.01,71.3,9.9,0.53,0.59,1019.74,6.97,298.0,,partly-cloudy-day,Partly Cloudy,2010,06
3905,2010-06-12T17,91.76,71.6,9.96,0.52,0.58,1019.23,6.72,273.0,,partly-cloudy-day,Partly Cloudy,2010,06
3906,2010-06-12T18,91.08,70.95,9.9,0.52,0.57,1018.64,7.8,297.0,,partly-cloudy-day,Partly Cloudy,2010,06
3907,2010-06-12T19,90.1,70.62,9.79,0.53,0.25,1018.25,6.19,304.0,,partly-cloudy-day,Partly Cloudy,2010,06
3908,2010-06-12T20,88.81,70.92,10.0,0.56,0.24,1015.35,7.19,288.0,,clear-day,Clear,2010,06
3909,2010-06-12T21,84.57,72.73,8.89,0.68,0.22,1018.19,6.68,279.0,,clear-night,Clear,2010,06
3910,2010-06-12T22,82.33,72.8,9.42,0.73,0.22,1018.37,5.52,278.0,,clear-night,Clear,2010,06
3911,2010-06-12T23,82.31,72.12,9.24,0.71,0.22,1018.79,3.38,273.0,,clear-night,Clear,2010,06
3912,2010-06-13T00,80.53,72.55,9.22,0.77,0.22,1018.96,,,,clear-night,Clear,2010,06
3913,2010-06-13T01,79.61,72.42,7.52,0.79,0.0,1019.02,4.89,290.0,,clear-night,Clear,2010,06
3914,2010-06-13T02,78.66,72.43,7.92,0.81,0.0,1018.5,3.0,280.0,,clear-night,Clear,2010,06
3915,2010-06-13T03,77.73,72.1,7.34,0.83,0.0,1018.1,4.95,290.0,,clear-night,Clear,2010,06
3916,2010-06-13T04,77.33,71.83,7.13,0.83,0.0,1017.57,2.91,309.0,,clear-night,Clear,2010,06
3917,2010-06-13T05,76.56,71.9,7.08,0.86,0.0,1017.31,2.93,280.0,,clear-night,Clear,2010,06
3918,2010-06-13T06,76.43,71.05,7.81,0.83,0.01,1017.58,4.83,309.0,,clear-night,Clear,2010,06
3919,2010-06-13T07,75.69,71.25,6.33,0.86,0.02,1018.19,5.93,280.0,,clear-day,Clear,2010,06
3920,2010-06-13T08,78.33,72.25,6.5,0.82,0.0,1018.57,6.7,290.0,,clear-day,Clear,2010,06
3921,2010-06-13T09,82.73,73.16,7.56,0.73,0.01,1018.96,7.69,309.0,,clear-day,Clear,2010,06
3922,2010-06-13T10,85.84,72.93,8.57,0.66,0.22,1019.3,6.62,316.0,,clear-day,Clear,2010,06
3923,2010-06-13T11,87.86,72.65,8.8,0.61,0.28,1019.16,9.2,322.0,,partly-cloudy-day,Partly Cloudy,2010,06
3924,2010-06-13T12,89.05,71.59,9.75,0.57,0.29,1019.05,9.33,313.0,,partly-cloudy-day,Partly Cloudy,2010,06
3925,2010-06-13T13,89.97,71.18,9.82,0.54,0.31,1018.38,8.5,311.0,,partly-cloudy-day,Partly Cloudy,2010,06
3926,2010-06-13T14,91.04,70.27,9.9,0.51,0.3,1017.86,8.27,309.0,,partly-cloudy-day,Partly Cloudy,2010,06
3927,2010-06-13T15,91.93,71.57,9.91,0.52,0.57,1017.24,9.2,277.0,,partly-cloudy-day,Partly Cloudy,2010,06
3928,2010-06-13T16,92.3,71.05,9.82,0.5,0.3,1016.46,9.33,284.0,,partly-cloudy-day,Partly Cloudy,2010,06
3929,2010-06-13T17,92.31,71.02,9.9,0.5,0.54,1015.74,8.26,293.0,,partly-cloudy-day,Partly Cloudy,2010,06
3930,2010-06-13T18,92.15,70.2,9.96,0.49,0.28,1015.56,10.08,284.0,,partly-cloudy-day,Partly Cloudy,2010,06
3931,2010-06-13T19,90.98,71.21,9.96,0.53,0.27,1015.26,9.07,289.0,,partly-cloudy-day,Partly Cloudy,2010,06
3932,2010-06-13T20,89.39,71.46,9.94,0.56,0.23,1013.87,6.8,332.0,,clear-day,Clear,2010,06
3933,2010-06-13T21,85.47,71.55,9.9,0.63,0.26,1015.47,5.57,302.0,,partly-cloudy-night,Partly Cloudy,2010,06
3934,2010-06-13T22,83.82,72.24,9.92,0.68,0.3,1015.78,5.09,297.0,,partly-cloudy-night,Partly Cloudy,2010,06
3935,2010-06-13T23,83.68,72.16,9.87,0.68,0.26,1016.31,5.73,328.0,,partly-cloudy-night,Partly Cloudy,2010,06
3936,2010-06-14T00,82.39,71.68,9.83,0.7,0.22,1016.08,4.68,310.0,,clear-night,Clear,2010,06
3937,2010-06-14T01,81.41,72.53,9.7,0.75,0.0,1015.96,2.97,300.0,,clear-night,Clear,2010,06
3938,2010-06-14T02,80.27,72.38,9.44,0.77,0.0,1015.53,4.08,296.0,,clear-night,Clear,2010,06
3939,2010-06-14T03,78.67,72.25,9.32,0.81,0.0,1014.89,4.11,309.0,,clear-night,Clear,2010,06
3940,2010-06-14T04,77.78,72.72,9.28,0.85,0.0,1014.59,5.98,320.0,,clear-night,Clear,2010,06
3941,2010-06-14T05,76.91,72.65,9.23,0.87,0.0,1014.62,4.89,310.0,,clear-night,Clear,2010,06
3942,2010-06-14T06,76.79,72.65,9.17,0.87,0.23,1014.71,6.7,310.0,,clear-night,Clear,2010,06
3943,2010-06-14T07,76.73,71.91,8.84,0.85,0.24,1015.03,2.89,299.0,,clear-day,Clear,2010,06
3944,2010-06-14T08,79.66,72.94,9.31,0.8,0.23,1015.76,6.82,310.0,,clear-day,Clear,2010,06
3945,2010-06-14T09,83.77,74.06,9.51,0.73,0.22,1015.96,6.92,291.0,,clear-day,Clear,2010,06
3946,2010-06-14T10,86.86,73.37,9.8,0.64,0.22,1016.08,6.31,298.0,,clear-day,Clear,2010,06
3947,2010-06-14T11,89.07,73.8,9.94,0.61,0.24,1016.15,8.64,310.0,,clear-day,Clear,2010,06
3948,2010-06-14T12,90.81,71.7,10.0,0.54,0.35,1016.08,9.54,310.0,,partly-cloudy-day,Partly Cloudy,2010,06
3949,2010-06-14T13,91.28,71.14,10.0,0.52,0.29,1015.86,6.56,313.0,,partly-cloudy-day,Partly Cloudy,2010,06
3950,2010-06-14T14,91.65,69.82,10.0,0.49,0.28,1015.17,9.06,307.0,,partly-cloudy-day,Partly Cloudy,2010,06
3951,2010-06-14T15,93.02,69.95,10.0,0.47,0.32,1014.85,5.83,279.0,,partly-cloudy-day,Partly Cloudy,2010,06
3952,2010-06-14T16,94.03,71.0,10.0,0.48,0.29,1014.09,9.41,310.0,,partly-cloudy-day,Partly Cloudy,2010,06
3953,2010-06-14T17,93.92,69.41,9.96,0.45,0.26,1013.69,6.74,342.0,,partly-cloudy-day,Partly Cloudy,2010,06
3954,2010-06-14T18,93.33,69.33,10.0,0.46,0.24,1013.36,7.68,298.0,,clear-day,Clear,2010,06
3955,2010-06-14T19,92.31,70.24,10.0,0.49,0.23,1013.23,8.34,324.0,,clear-day,Clear,2010,06
3956,2010-06-14T20,73.23,70.17,8.59,0.9,0.93,1017.45,7.33,127.0,rain,rain,Light Rain,2010,06
3957,2010-06-14T21,86.99,72.14,9.86,0.62,0.24,1013.93,6.77,308.0,,clear-night,Clear,2010,06
3958,2010-06-14T22,84.21,72.21,10.0,0.67,0.55,1014.26,7.61,307.0,,partly-cloudy-night,Partly Cloudy,2010,06
3959,2010-06-14T23,83.06,72.24,9.89,0.7,0.24,1014.17,7.66,309.0,,clear-night,Clear,2010,06
3960,2010-06-15T00,81.1,72.46,9.59,0.75,0.22,1014.54,2.73,314.0,,clear-night,Clear,2010,06
3961,2010-06-15T01,80.85,72.95,9.51,0.77,0.22,1014.84,1.22,217.0,,clear-night,Clear,2010,06
3962,2010-06-15T02,80.59,72.99,9.44,0.78,0.22,1014.61,3.0,280.0,,clear-night,Clear,2010,06
3963,2010-06-15T03,78.29,72.83,9.42,0.83,0.0,1014.57,5.56,321.0,,clear-night,Clear,2010,06
3964,2010-06-15T04,78.58,72.72,9.16,0.82,0.0,1014.58,6.78,340.0,,clear-night,Clear,2010,06
3965,2010-06-15T05,77.15,72.8,9.16,0.86,0.0,1014.9,1.95,330.0,,clear-night,Clear,2010,06
3966,2010-06-15T06,76.86,72.63,8.99,0.87,0.22,1015.35,2.45,343.0,,clear-night,Clear,2010,06
3967,2010-06-15T07,76.08,71.94,8.66,0.87,0.23,1015.9,4.88,290.0,,clear-day,Clear,2010,06
3968,2010-06-15T08,79.52,73.2,9.35,0.81,0.23,1016.39,4.92,306.0,,clear-day,Clear,2010,06
3969,2010-06-15T09,83.47,73.24,9.54,0.71,0.23,1016.77,4.72,309.0,,clear-day,Clear,2010,06
3970,2010-06-15T10,86.25,72.96,9.75,0.65,0.24,1016.86,4.84,288.0,,clear-day,Clear,2010,06
3971,2010-06-15T11,88.44,71.47,9.75,0.57,0.23,1016.85,5.12,307.0,,clear-day,Clear,2010,06
3972,2010-06-15T12,91.09,71.9,9.86,0.54,0.24,1016.86,4.38,309.0,,clear-day,Clear,2010,06
3973,2010-06-15T13,92.21,71.54,9.86,0.51,0.26,1016.74,6.73,258.0,,partly-cloudy-day,Partly Cloudy,2010,06
3974,2010-06-15T14,93.3,72.41,9.82,0.51,0.28,1016.17,4.73,331.0,,partly-cloudy-day,Partly Cloudy,2010,06
3975,2010-06-15T15,94.03,71.54,9.68,0.48,0.62,1015.35,5.36,287.0,,partly-cloudy-day,Mostly Cloudy,2010,06
3976,2010-06-15T16,93.44,70.29,9.61,0.47,0.3,1014.7,3.42,282.0,,partly-cloudy-day,Partly Cloudy,2010,06
3977,2010-06-15T17,85.77,68.05,9.6,0.56,0.61,1014.82,11.09,86.0,,partly-cloudy-day,Mostly Cloudy,2010,06
3978,2010-06-15T18,87.52,69.39,9.25,0.55,0.63,1014.84,3.79,359.0,rain,rain,Light Rain,2010,06
3979,2010-06-15T19,74.49,69.9,3.18,0.86,0.88,1015.93,9.62,323.0,rain,rain,Heavy Rain,2010,06
3980,2010-06-15T20,83.98,70.14,9.52,0.63,0.36,1016.83,7.97,298.0,,partly-cloudy-day,Partly Cloudy,2010,06
3981,2010-06-15T21,73.32,70.18,9.06,0.9,0.84,1016.5,3.38,117.0,rain,rain,Light Rain,2010,06
3982,2010-06-15T22,74.66,70.19,9.16,0.86,0.59,1018.37,7.32,0.0,rain,partly-cloudy-night,Partly Cloudy,2010,06
3983,2010-06-15T23,73.82,70.84,9.36,0.9,0.62,1019.64,1.84,320.0,rain,partly-cloudy-night,Mostly Cloudy,2010,06
3984,2010-06-16T00,73.09,70.22,9.43,0.91,0.93,1020.87,9.6,138.0,,partly-cloudy-night,Mostly Cloudy,2010,06
3985,2010-06-16T01,72.88,70.0,9.55,0.91,0.74,1020.77,6.21,123.0,rain,partly-cloudy-night,Mostly Cloudy,2010,06
3986,2010-06-16T02,72.82,69.98,6.76,0.91,0.63,1019.21,3.48,167.0,rain,partly-cloudy-night,Mostly Cloudy,2010,06
3987,2010-06-16T03,72.64,69.19,6.44,0.89,0.75,1017.76,5.43,18.0,,partly-cloudy-night,Mostly Cloudy,2010,06
3988,2010-06-16T04,72.55,69.04,7.08,0.89,0.57,1017.15,4.69,36.0,,partly-cloudy-night,Partly Cloudy,2010,06
3989,2010-06-16T05,71.7,69.54,9.22,0.93,0.56,1017.53,3.14,348.0,,partly-cloudy-night,Partly Cloudy,2010,06
3990,2010-06-16T06,71.62,69.06,8.86,0.92,0.62,1018.14,4.61,312.0,,partly-cloudy-night,Mostly Cloudy,2010,06
3991,2010-06-16T07,71.8,69.57,5.62,0.93,0.39,1018.69,6.39,310.0,,partly-cloudy-day,Partly Cloudy,2010,06
3992,2010-06-16T08,72.8,69.94,6.96,0.91,0.7,1019.77,5.16,317.0,,partly-cloudy-day,Mostly Cloudy,2010,06
3993,2010-06-16T09,74.94,70.16,8.14,0.85,0.6,1020.19,5.52,314.0,,partly-cloudy-day,Mostly Cloudy,2010,06
3994,2010-06-16T10,77.45,70.18,9.47,0.78,0.26,1019.96,4.86,281.0,,partly-cloudy-day,Partly Cloudy,2010,06
3995,2010-06-16T11,80.53,70.98,9.68,0.73,0.23,1019.68,5.35,271.0,,clear-day,Clear,2010,06
3996,2010-06-16T12,83.52,71.63,10.0,0.68,0.24,1019.85,9.48,307.0,,clear-day,Clear,2010,06
3997,2010-06-16T13,86.13,71.36,10.0,0.62,0.29,1019.5,9.8,319.0,,partly-cloudy-day,Partly Cloudy,2010,06
3998,2010-06-16T14,88.06,69.89,10.0,0.55,0.26,1019.09,7.1,326.0,,partly-cloudy-day,Partly Cloudy,2010,06
3999,2010-06-16T15,89.03,70.31,10.0,0.54,0.31,1018.55,8.66,280.0,,partly-cloudy-day,Partly Cloudy,2010,06
4000,2010-06-16T16,88.52,69.68,9.85,0.54,0.3,1017.83,5.49,308.0,,partly-cloudy-day,Partly Cloudy,2010,06
4001,2010-06-16T17,89.89,69.24,9.89,0.51,0.28,1017.02,6.4,320.0,,partly-cloudy-day,Partly Cloudy,2010,06
4002,2010-06-16T18,89.02,68.66,9.89,0.51,0.28,1016.34,6.11,284.0,,partly-cloudy-day,Partly Cloudy,2010,06
4003,2010-06-16T19,87.5,69.86,9.72,0.56,0.3,1016.28,7.26,295.0,,partly-cloudy-day,Partly Cloudy,2010,06
4004,2010-06-16T20,79.52,67.71,10.0,0.67,0.57,1016.27,6.09,335.0,,partly-cloudy-day,Partly Cloudy,2010,06
4005,2010-06-16T21,81.14,68.36,9.75,0.65,0.59,1017.6,11.19,359.0,rain,partly-cloudy-night,Partly Cloudy,2010,06
4006,2010-06-16T22,78.02,67.71,9.74,0.71,0.62,1017.59,5.77,22.0,rain,partly-cloudy-night,Mostly Cloudy,2010,06
4007,2010-06-16T23,77.79,67.6,9.69,0.71,0.55,1018.64,5.66,80.0,,partly-cloudy-night,Partly Cloudy,2010,06
4008,2010-06-17T00,76.04,68.83,9.7,0.78,0.58,1018.37,3.05,221.0,,partly-cloudy-night,Partly Cloudy,2010,06
4009,2010-06-17T01,74.96,68.6,9.52,0.81,0.55,1018.1,2.47,260.0,,partly-cloudy-night,Partly Cloudy,2010,06
4010,2010-06-17T02,73.49,69.11,9.59,0.86,0.23,1018.23,2.9,173.0,,clear-night,Clear,2010,06
4011,2010-06-17T03,73.27,68.91,9.33,0.86,0.23,1017.79,4.68,152.0,,clear-night,Clear,2010,06
4012,2010-06-17T04,71.69,68.09,9.22,0.88,0.23,1017.31,2.32,167.0,,clear-night,Clear,2010,06
4013,2010-06-17T05,71.51,68.0,9.17,0.89,0.0,1017.14,5.94,270.0,,clear-night,Clear,2010,06
4014,2010-06-17T06,70.74,67.22,9.22,0.89,0.23,1017.01,4.91,271.0,,clear-night,Clear,2010,06
4015,2010-06-17T07,70.79,67.88,9.08,0.91,0.23,1017.22,5.09,287.0,,clear-day,Clear,2010,06
4016,2010-06-17T08,73.91,68.99,9.56,0.85,0.02,1017.72,5.59,289.0,,clear-day,Clear,2010,06
4017,2010-06-17T09,78.02,70.86,9.9,0.79,0.0,1017.98,6.54,280.0,,clear-day,Clear,2010,06
4018,2010-06-17T10,81.95,71.77,9.89,0.71,0.01,1017.95,6.29,303.0,,clear-day,Clear,2010,06
4019,2010-06-17T11,84.89,71.61,9.89,0.65,0.23,1017.76,7.82,312.0,,clear-day,Clear,2010,06
4020,2010-06-17T12,86.98,70.88,10.0,0.59,0.25,1018.05,9.48,338.0,,partly-cloudy-day,Partly Cloudy,2010,06
4021,2010-06-17T13,88.19,69.8,10.0,0.55,0.34,1017.75,5.09,0.0,,partly-cloudy-day,Partly Cloudy,2010,06
4022,2010-06-17T14,88.65,70.54,10.0,0.55,0.36,1017.15,8.6,304.0,,partly-cloudy-day,Partly Cloudy,2010,06
4023,2010-06-17T15,90.0,68.88,10.0,0.5,0.33,1016.68,7.95,329.0,,partly-cloudy-day,Partly Cloudy,2010,06
4024,2010-06-17T16,90.28,70.45,10.0,0.52,0.26,1015.96,9.38,312.0,,partly-cloudy-day,Partly Cloudy,2010,06
4025,2010-06-17T17,90.82,68.94,10.0,0.49,0.31,1015.36,8.82,303.0,,partly-cloudy-day,Partly Cloudy,2010,06
4026,2010-06-17T18,89.19,68.89,9.77,0.51,0.3,1015.78,9.84,318.0,rain,partly-cloudy-day,Partly Cloudy,2010,06
4027,2010-06-17T19,80.75,68.52,10.0,0.66,0.59,1015.64,11.46,336.0,rain,rain,Light Rain,2010,06
4028,2010-06-17T20,84.92,69.41,10.0,0.6,0.57,1015.98,5.48,310.0,,partly-cloudy-day,Partly Cloudy,2010,06
4029,2010-06-17T21,78.43,65.96,10.0,0.66,0.55,1016.51,8.68,327.0,,partly-cloudy-night,Partly Cloudy,2010,06
4030,2010-06-17T22,76.52,66.56,10.0,0.71,0.56,1016.6,8.53,292.0,,partly-cloudy-night,Partly Cloudy,2010,06
4031,2010-06-17T23,75.39,67.2,10.0,0.76,0.54,1016.99,6.79,289.0,,partly-cloudy-night,Partly Cloudy,2010,06
4032,2010-06-18T00,74.54,67.83,10.0,0.8,0.52,1017.01,6.53,308.0,,partly-cloudy-night,Partly Cloudy,2010,06
4033,2010-06-18T01,74.25,67.02,10.0,0.78,0.52,1016.97,6.51,329.0,,partly-cloudy-night,Partly Cloudy,2010,06
4034,2010-06-18T02,73.26,66.4,9.9,0.79,0.22,1016.67,7.31,308.0,,clear-night,Clear,2010,06
4035,2010-06-18T03,73.02,66.34,9.8,0.8,0.25,1016.11,8.07,339.0,,partly-cloudy-night,Partly Cloudy,2010,06
