,hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year,Month
1634,2010-03-10T02,54.21,43.12,9.75,0.66,0.99,1013.16,6.45,221.0,rain,cloudy,Overcast,2010,03
1635,2010-03-10T03,53.56,45.01,9.3,0.73,0.97,1012.91,5.54,212.0,rain,cloudy,Overcast,2010,03
1636,2010-03-10T04,50.09,46.03,8.22,0.86,0.99,1012.66,7.16,177.0,rain,rain,Light Rain,2010,03
1637,2010-03-10T05,49.3,46.92,5.14,0.91,1.0,1012.69,5.02,198.0,rain,rain,Light Rain,2010,03
1638,2010-03-10T06,49.1,46.99,4.84,0.92,1.0,1013.06,2.86,211.0,rain,rain,Rain,2010,03
1639,2010-03-10T07,48.4,47.81,2.09,0.98,1.0,1013.17,3.76,141.0,rain,rain,Light Rain,2010,03
1640,2010-03-10T08,49.84,47.96,2.44,0.93,1.0,1014.1,1.82,94.0,rain,rain,Light Rain,2010,03
1641,2010-03-10T09,48.63,48.15,0.89,0.98,1.0,1014.01,4.87,119.0,rain,rain,Rain,2010,03
1642,2010-03-10T10,48.78,48.21,0.72,0.98,1.0,1014.85,5.03,137.0,rain,rain,Rain,2010,03
1643,2010-03-10T11,48.93,48.39,0.71,0.98,1.0,1015.52,0.88,118.0,rain,rain,Rain,2010,03
1644,2010-03-10T12,49.78,48.3,0.87,0.95,1.0,1015.14,4.66,116.0,rain,rain,Heavy Rain,2010,03
1645,2010-03-10T13,49.15,48.61,1.21,0.98,1.0,1014.96,5.63,144.0,rain,rain,Light Rain,2010,03
1646,2010-03-10T14,50.5,49.19,1.48,0.95,1.0,1013.99,4.18,86.0,rain,rain,Rain,2010,03
1647,2010-03-10T15,50.08,48.84,1.53,0.95,0.99,1013.89,4.41,124.0,rain,rain,Rain,2010,03
1648,2010-03-10T16,50.84,48.85,1.72,0.93,0.99,1013.03,6.47,90.0,rain,rain,Light Rain,2010,03
1649,2010-03-10T17,51.45,50.09,1.7,0.95,1.0,1013.58,6.49,122.0,rain,rain,Rain,2010,03
1650,2010-03-10T18,51.55,50.19,2.25,0.95,1.0,1013.59,7.31,106.0,rain,rain,Rain,2010,03
1651,2010-03-10T19,58.65,56.43,6.31,0.92,0.79,1007.2,7.1,86.0,,partly-cloudy-night,Mostly Cloudy,2010,03
1652,2010-03-10T20,52.33,51.66,6.67,0.98,0.94,1013.09,7.46,148.0,rain,rain,Light Rain,2010,03
1653,2010-03-10T21,52.3,51.68,4.71,0.98,0.98,1012.67,7.4,142.0,rain,cloudy,Overcast,2010,03
1654,2010-03-10T22,53.74,51.29,4.91,0.91,0.97,1013.12,8.81,147.0,rain,rain,Rain,2010,03
1655,2010-03-10T23,54.45,50.41,4.83,0.86,0.97,1012.22,6.94,140.0,rain,rain,Rain,2010,03
1656,2010-03-11T00,53.9,51.08,9.74,0.9,0.94,1011.88,7.87,130.0,rain,rain,Light Rain,2010,03
1657,2010-03-11T01,53.17,51.02,9.49,0.92,0.96,1011.6,7.39,139.0,rain,cloudy,Overcast,2010,03
1658,2010-03-11T02,53.76,50.25,8.41,0.88,0.98,1012.05,5.56,159.0,rain,rain,Light Rain,2010,03
1659,2010-03-11T03,53.58,50.35,8.18,0.89,1.0,1012.1,3.15,121.0,rain,rain,Rain,2010,03
1660,2010-03-11T04,52.33,50.91,9.22,0.95,0.94,1010.15,5.6,111.0,rain,rain,Light Rain,2010,03
1661,2010-03-11T05,52.93,50.31,8.93,0.91,0.93,1009.27,9.01,111.0,rain,partly-cloudy-night,Mostly Cloudy,2010,03
1662,2010-03-11T06,52.26,51.63,5.72,0.98,0.99,1009.35,9.99,113.0,rain,rain,Drizzle,2010,03
1663,2010-03-11T07,52.44,51.65,2.59,0.97,1.0,1009.17,8.53,128.0,rain,rain,Light Rain,2010,03
1664,2010-03-11T08,53.06,51.8,2.03,0.95,1.0,1009.76,8.35,131.0,rain,rain,Light Rain,2010,03
1665,2010-03-11T09,53.93,52.58,2.46,0.95,1.0,1009.47,8.95,125.0,rain,rain,Light Rain,2010,03
1666,2010-03-11T10,54.22,52.94,2.77,0.95,1.0,1009.77,6.35,128.0,rain,rain,Light Rain,2010,03
1667,2010-03-11T11,55.11,53.73,2.58,0.95,1.0,1009.27,7.69,120.0,rain,cloudy,Overcast,2010,03
1668,2010-03-11T12,55.62,54.94,2.75,0.98,1.0,1009.19,6.62,122.0,rain,cloudy,Overcast,2010,03
1669,2010-03-11T13,57.38,55.78,2.17,0.94,0.98,1008.23,7.27,118.0,rain,cloudy,Overcast,2010,03
1670,2010-03-11T14,60.84,56.81,6.49,0.87,0.82,1007.37,6.1,130.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1671,2010-03-11T15,62.96,56.62,8.54,0.8,0.77,1006.42,6.79,124.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1672,2010-03-11T16,63.0,56.64,8.24,0.8,0.79,1006.42,7.67,113.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1673,2010-03-11T17,62.24,56.78,8.47,0.82,0.82,1006.45,10.37,80.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1674,2010-03-11T18,60.6,56.81,8.27,0.87,0.8,1006.73,8.3,73.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1675,2010-03-11T19,56.47,53.72,9.17,0.9,0.71,999.38,8.07,315.0,rain,rain,Light Rain,2010,03
1676,2010-03-11T20,57.74,56.32,1.85,0.95,0.95,1007.43,8.83,72.0,,fog,Foggy,2010,03
1677,2010-03-11T21,56.88,55.52,1.83,0.95,0.94,1007.71,8.5,78.0,,fog,Foggy,2010,03
1678,2010-03-11T22,55.47,55.07,1.43,0.99,0.86,1008.34,7.11,80.0,,fog,Foggy,2010,03
1679,2010-03-11T23,56.14,54.86,1.4,0.95,0.97,1007.72,7.68,88.0,,fog,Foggy,2010,03
1680,2010-03-12T00,55.48,54.93,1.64,0.98,0.89,1007.65,7.3,99.0,,fog,Foggy,2010,03
1681,2010-03-12T01,55.99,54.74,1.41,0.96,0.97,1007.97,5.28,96.0,,fog,Foggy,2010,03
1682,2010-03-12T02,56.02,54.68,1.67,0.95,0.97,1007.2,8.59,89.0,,fog,Foggy,2010,03
1683,2010-03-12T03,55.89,54.61,1.73,0.95,1.0,1006.14,8.72,72.0,,fog,Foggy,2010,03
1684,2010-03-12T04,55.96,54.63,1.94,0.95,1.0,1005.04,7.78,89.0,,fog,Foggy,2010,03
1685,2010-03-12T05,55.34,54.72,2.31,0.98,1.0,1004.24,9.53,89.0,,cloudy,Overcast,2010,03
1686,2010-03-12T06,55.3,53.96,6.55,0.95,1.0,1003.18,9.24,80.0,,cloudy,Overcast,2010,03
1687,2010-03-12T07,55.35,54.7,2.04,0.98,1.0,1003.66,8.1,105.0,,cloudy,Overcast,2010,03
1688,2010-03-12T08,55.55,54.75,3.25,0.97,0.99,1004.68,8.82,102.0,,cloudy,Overcast,2010,03
1689,2010-03-12T09,57.04,54.74,7.73,0.92,1.0,1004.22,12.94,101.0,,cloudy,Overcast,2010,03
1690,2010-03-12T10,57.09,54.75,8.67,0.92,1.0,1004.25,8.72,118.0,rain,cloudy,Overcast,2010,03
1691,2010-03-12T11,57.22,54.98,6.01,0.92,0.99,1003.68,8.57,154.0,rain,rain,Light Rain,2010,03
1692,2010-03-12T12,57.33,55.02,7.15,0.92,1.0,1002.25,8.16,119.0,,cloudy,Overcast,2010,03
1693,2010-03-12T13,57.42,55.28,5.71,0.93,0.93,1002.18,7.64,116.0,rain,rain,Rain,2010,03
1694,2010-03-12T14,57.77,55.32,5.58,0.92,0.98,1000.96,8.05,139.0,rain,rain,Rain,2010,03
1695,2010-03-12T15,57.66,55.28,6.11,0.92,1.0,999.57,1.4,159.0,rain,rain,Rain,2010,03
1696,2010-03-12T16,59.23,57.03,6.63,0.92,0.81,999.14,5.21,148.0,rain,rain,Drizzle,2010,03
1697,2010-03-12T17,59.47,56.98,7.04,0.91,0.98,999.02,4.11,194.0,rain,cloudy,Overcast,2010,03
1698,2010-03-12T18,58.76,56.46,9.0,0.92,0.8,998.51,3.99,205.0,rain,rain,Light Rain,2010,03
1699,2010-03-12T19,46.94,37.78,10.0,0.7,0.72,1001.65,9.54,278.0,rain,partly-cloudy-night,Mostly Cloudy,2010,03
1700,2010-03-12T20,54.68,51.96,9.38,0.91,0.36,1000.39,9.18,308.0,rain,rain,Drizzle,2010,03
1701,2010-03-12T21,52.55,50.56,9.06,0.93,0.3,1000.58,5.77,305.0,,partly-cloudy-night,Partly Cloudy,2010,03
1702,2010-03-12T22,51.43,49.5,8.3,0.93,0.27,1000.89,3.19,271.0,rain,partly-cloudy-night,Partly Cloudy,2010,03
1703,2010-03-12T23,50.35,49.04,8.76,0.95,0.63,1001.4,4.77,269.0,,partly-cloudy-night,Mostly Cloudy,2010,03
1704,2010-03-13T00,50.04,46.65,8.98,0.88,0.03,1001.57,8.24,279.0,,clear-night,Clear,2010,03
1705,2010-03-13T01,48.36,44.76,9.54,0.87,0.18,1001.35,6.8,279.0,,clear-night,Clear,2010,03
1706,2010-03-13T02,46.71,43.07,9.68,0.87,0.21,1001.06,7.35,277.0,rain,clear-night,Clear,2010,03
1707,2010-03-13T03,46.57,42.8,9.75,0.87,0.29,1000.39,7.05,269.0,,partly-cloudy-night,Partly Cloudy,2010,03
1708,2010-03-13T04,45.72,42.05,9.73,0.87,0.39,1000.01,7.76,277.0,,partly-cloudy-night,Partly Cloudy,2010,03
1709,2010-03-13T05,45.35,41.86,9.94,0.87,0.28,999.88,6.8,267.0,,partly-cloudy-night,Partly Cloudy,2010,03
1710,2010-03-13T06,43.77,40.99,10.0,0.9,0.34,1000.1,5.53,247.0,,partly-cloudy-night,Partly Cloudy,2010,03
1711,2010-03-13T07,45.32,41.9,9.91,0.88,0.45,1000.49,7.04,256.0,,partly-cloudy-day,Partly Cloudy,2010,03
1712,2010-03-13T08,46.63,42.98,10.0,0.87,0.4,1000.71,7.86,265.0,,partly-cloudy-day,Partly Cloudy,2010,03
1713,2010-03-13T09,46.67,43.02,10.0,0.87,0.75,1001.09,8.33,275.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1714,2010-03-13T10,48.44,42.61,10.0,0.8,0.9,1001.11,10.71,273.0,rain,partly-cloudy-day,Mostly Cloudy,2010,03
1715,2010-03-13T11,50.94,40.74,10.0,0.68,0.71,1001.33,12.27,260.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1716,2010-03-13T12,51.26,39.01,10.0,0.63,0.77,1000.81,13.36,250.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1717,2010-03-13T13,51.31,38.18,9.91,0.61,0.97,1000.78,11.2,265.0,,cloudy,Overcast,2010,03
1718,2010-03-13T14,50.63,39.37,9.76,0.65,0.8,1000.57,10.76,257.0,rain,partly-cloudy-day,Mostly Cloudy,2010,03
1719,2010-03-13T15,50.48,40.75,9.85,0.69,0.74,1000.27,9.6,270.0,rain,rain,Drizzle,2010,03
1720,2010-03-13T16,51.04,38.0,9.87,0.61,0.75,1000.06,13.22,257.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1721,2010-03-13T17,49.32,38.73,9.75,0.67,0.92,1000.6,13.72,286.0,rain,partly-cloudy-day,Mostly Cloudy,2010,03
1722,2010-03-13T18,48.94,37.55,9.6,0.65,0.74,1001.08,14.0,279.0,rain,partly-cloudy-day,Mostly Cloudy,2010,03
1723,2010-03-13T19,47.66,43.67,10.0,0.86,0.98,1007.57,7.62,254.0,,cloudy,Overcast,2010,03
1724,2010-03-13T20,44.63,38.87,10.0,0.8,0.76,1002.24,6.62,284.0,rain,rain,Drizzle,2010,03
1725,2010-03-13T21,44.42,39.5,10.0,0.83,0.89,1002.99,8.23,278.0,rain,partly-cloudy-night,Mostly Cloudy,2010,03
1726,2010-03-13T22,44.25,39.6,10.0,0.84,0.86,1003.56,8.95,279.0,,partly-cloudy-night,Mostly Cloudy,2010,03
1727,2010-03-13T23,43.35,38.88,10.0,0.84,0.75,1003.86,7.94,277.0,,partly-cloudy-night,Mostly Cloudy,2010,03
1728,2010-03-14T00,44.02,38.76,10.0,0.82,0.95,1003.95,8.59,267.0,,cloudy,Overcast,2010,03
1729,2010-03-14T01,44.0,38.87,10.0,0.82,0.96,1003.67,7.04,267.0,,cloudy,Overcast,2010,03
1730,2010-03-14T02,43.24,38.94,10.0,0.85,0.95,1003.4,6.83,268.0,,cloudy,Overcast,2010,03
1731,2010-03-14T03,44.0,38.87,10.0,0.82,0.96,1003.49,7.25,259.0,,cloudy,Overcast,2010,03
1732,2010-03-14T04,43.94,38.98,10.0,0.83,0.95,1003.67,9.01,260.0,,cloudy,Overcast,2010,03
1733,2010-03-14T05,43.94,38.87,9.77,0.82,0.98,1004.09,8.4,265.0,,cloudy,Overcast,2010,03
1734,2010-03-14T06,43.18,38.98,9.93,0.85,0.81,1004.37,7.2,244.0,rain,partly-cloudy-night,Mostly Cloudy,2010,03
1735,2010-03-14T07,43.22,39.04,9.94,0.85,0.99,1005.03,6.37,244.0,,cloudy,Overcast,2010,03
1736,2010-03-14T08,43.49,39.09,9.94,0.84,0.84,1005.68,8.17,243.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1737,2010-03-14T09,45.35,38.96,10.0,0.78,0.97,1006.07,8.2,250.0,rain,cloudy,Overcast,2010,03
1738,2010-03-14T10,46.52,39.05,10.0,0.75,0.83,1006.12,12.33,263.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1739,2010-03-14T11,48.41,39.08,10.0,0.7,0.82,1006.09,13.84,277.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1740,2010-03-14T12,51.34,39.12,10.0,0.63,0.98,1006.12,12.21,270.0,,cloudy,Overcast,2010,03
1741,2010-03-14T13,50.05,39.87,9.92,0.68,0.99,1006.02,9.57,257.0,,cloudy,Overcast,2010,03
1742,2010-03-14T14,49.99,40.2,9.83,0.69,1.0,1005.82,10.4,271.0,,cloudy,Overcast,2010,03
1743,2010-03-14T15,49.92,39.9,9.86,0.68,1.0,1005.72,13.47,280.0,,cloudy,Overcast,2010,03
1744,2010-03-14T16,50.14,41.07,10.0,0.71,1.0,1006.02,11.05,285.0,,cloudy,Overcast,2010,03
1745,2010-03-14T17,50.11,41.08,9.89,0.71,1.0,1006.42,11.75,280.0,,cloudy,Overcast,2010,03
1746,2010-03-14T18,49.21,42.04,9.9,0.76,1.0,1006.86,8.18,273.0,,cloudy,Overcast,2010,03
1747,2010-03-14T19,47.46,36.15,10.0,0.65,0.77,1015.38,13.57,331.0,,partly-cloudy-night,Mostly Cloudy,2010,03
1748,2010-03-14T20,46.54,44.69,5.31,0.93,0.99,1008.11,6.65,264.0,rain,rain,Light Rain,2010,03
1749,2010-03-14T21,46.57,44.75,5.8,0.93,1.0,1008.79,8.39,281.0,rain,rain,Light Rain,2010,03
1750,2010-03-14T22,46.59,44.78,7.04,0.93,1.0,1009.11,7.58,275.0,rain,cloudy,Overcast,2010,03
1751,2010-03-14T23,,,,,,,,,,,,2010,03
1752,2010-03-15T00,46.37,45.42,6.21,0.96,1.0,1009.5,5.55,289.0,rain,rain,Drizzle,2010,03
1753,2010-03-15T01,47.07,45.15,7.31,0.93,0.98,1009.49,6.29,336.0,rain,rain,Light Rain,2010,03
1754,2010-03-15T02,46.22,43.81,7.88,0.91,0.99,1009.76,7.74,314.0,rain,rain,Light Rain,2010,03
1755,2010-03-15T03,46.08,42.77,7.98,0.88,1.0,1009.41,9.51,323.0,,cloudy,Overcast,2010,03
1756,2010-03-15T04,45.25,42.71,7.83,0.91,0.82,1009.51,7.66,306.0,,partly-cloudy-night,Mostly Cloudy,2010,03
1757,2010-03-15T05,45.17,42.68,9.92,0.91,0.81,1009.23,9.97,294.0,,partly-cloudy-night,Mostly Cloudy,2010,03
1758,2010-03-15T06,44.95,41.35,10.0,0.87,0.81,1009.45,9.49,318.0,,partly-cloudy-night,Mostly Cloudy,2010,03
1759,2010-03-15T07,44.76,39.02,9.93,0.8,0.73,1010.04,10.21,310.0,rain,partly-cloudy-night,Mostly Cloudy,2010,03
1760,2010-03-15T08,43.32,38.98,10.0,0.85,0.36,1010.71,9.23,318.0,,partly-cloudy-day,Partly Cloudy,2010,03
1761,2010-03-15T09,44.5,38.86,10.0,0.8,0.38,1011.48,16.58,310.0,,partly-cloudy-day,Partly Cloudy,2010,03
1762,2010-03-15T10,46.96,39.01,10.0,0.74,0.4,1011.99,18.15,321.0,,partly-cloudy-day,Partly Cloudy,2010,03
1763,2010-03-15T11,48.38,38.85,10.0,0.69,0.69,1012.47,19.12,328.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1764,2010-03-15T12,50.2,38.75,10.0,0.65,0.7,1012.89,16.57,314.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1765,2010-03-15T13,52.78,38.7,10.0,0.59,0.42,1012.88,17.81,328.0,,partly-cloudy-day,Partly Cloudy,2010,03
1766,2010-03-15T14,53.89,38.88,10.0,0.57,0.4,1013.16,15.41,332.0,,partly-cloudy-day,Partly Cloudy,2010,03
1767,2010-03-15T15,54.96,38.27,10.0,0.53,0.39,1012.8,14.54,326.0,,partly-cloudy-day,Partly Cloudy,2010,03
1768,2010-03-15T16,54.67,38.07,10.0,0.53,0.46,1012.74,19.24,319.0,,partly-cloudy-day,Partly Cloudy,2010,03
1769,2010-03-15T17,52.9,37.96,10.0,0.57,0.48,1013.21,20.38,328.0,,partly-cloudy-day,Partly Cloudy,2010,03
1770,2010-03-15T18,51.06,37.91,10.0,0.61,0.77,1013.61,17.68,323.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1771,2010-03-15T19,49.23,37.02,10.0,0.63,0.78,1014.5,14.49,329.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1772,2010-03-15T20,51.05,38.95,9.96,0.63,0.27,1016.17,11.46,308.0,,partly-cloudy-night,Partly Cloudy,2010,03
1773,2010-03-15T21,47.06,36.17,10.0,0.66,0.76,1016.09,15.77,337.0,,partly-cloudy-night,Mostly Cloudy,2010,03
1774,2010-03-15T22,46.33,36.27,10.0,0.68,0.75,1016.17,13.19,338.0,,partly-cloudy-night,Mostly Cloudy,2010,03
1775,2010-03-15T23,46.08,36.21,10.0,0.68,0.4,1016.37,16.43,329.0,,partly-cloudy-night,Partly Cloudy,2010,03
1776,2010-03-16T00,45.36,36.3,10.0,0.7,0.48,1016.63,14.4,337.0,,partly-cloudy-night,Partly Cloudy,2010,03
1777,2010-03-16T01,45.36,36.39,10.0,0.71,0.41,1016.73,11.92,337.0,,partly-cloudy-night,Partly Cloudy,2010,03
1778,2010-03-16T02,45.16,36.23,10.0,0.71,0.42,1016.34,14.11,347.0,,partly-cloudy-night,Partly Cloudy,2010,03
1779,2010-03-16T03,44.06,36.0,10.0,0.73,0.38,1016.18,10.76,337.0,,partly-cloudy-night,Partly Cloudy,2010,03
1780,2010-03-16T04,43.2,35.98,9.92,0.75,0.3,1015.76,8.98,337.0,,partly-cloudy-night,Partly Cloudy,2010,03
1781,2010-03-16T05,43.02,36.01,9.87,0.76,0.37,1015.76,7.48,329.0,,partly-cloudy-night,Partly Cloudy,2010,03
1782,2010-03-16T06,42.88,36.74,9.76,0.79,0.69,1016.34,6.9,320.0,,partly-cloudy-night,Mostly Cloudy,2010,03
1783,2010-03-16T07,42.41,36.13,9.93,0.78,0.16,1016.76,7.59,320.0,,clear-night,Clear,2010,03
1784,2010-03-16T08,42.25,36.77,9.79,0.81,0.14,1017.08,6.57,322.0,,clear-day,Clear,2010,03
1785,2010-03-16T09,45.06,37.8,9.93,0.76,0.09,1017.63,7.32,323.0,,clear-day,Clear,2010,03
1786,2010-03-16T10,48.24,38.78,10.0,0.7,0.33,1018.01,11.18,349.0,,partly-cloudy-day,Partly Cloudy,2010,03
1787,2010-03-16T11,51.19,38.68,10.0,0.62,0.31,1017.94,6.94,344.0,,partly-cloudy-day,Partly Cloudy,2010,03
1788,2010-03-16T12,53.85,38.88,10.0,0.57,0.39,1017.82,4.13,12.0,,partly-cloudy-day,Partly Cloudy,2010,03
1789,2010-03-16T13,54.48,39.0,10.0,0.56,0.75,1017.57,4.84,321.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1790,2010-03-16T14,55.5,39.79,10.0,0.55,0.75,1016.9,6.04,298.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1791,2010-03-16T15,56.41,39.85,10.0,0.54,0.77,1016.19,3.99,307.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1792,2010-03-16T16,57.84,40.7,10.0,0.53,0.75,1015.58,8.84,308.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1793,2010-03-16T17,57.2,39.96,10.0,0.52,0.72,1015.14,8.65,301.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1794,2010-03-16T18,57.01,39.97,10.0,0.53,0.36,1015.33,8.1,297.0,,partly-cloudy-day,Partly Cloudy,2010,03
1795,2010-03-16T19,54.99,39.86,10.0,0.57,0.11,1015.56,9.42,317.0,,clear-day,Clear,2010,03
1796,2010-03-16T20,48.04,44.9,9.27,0.89,0.99,1015.52,7.14,89.0,rain,rain,Drizzle,2010,03
1797,2010-03-16T21,48.93,38.9,10.0,0.68,0.27,1017.07,8.49,297.0,,partly-cloudy-night,Partly Cloudy,2010,03
1798,2010-03-16T22,47.05,39.06,10.0,0.74,0.67,1017.94,9.59,325.0,,partly-cloudy-night,Mostly Cloudy,2010,03
1799,2010-03-16T23,46.6,38.28,10.0,0.73,0.61,1017.87,9.16,338.0,,partly-cloudy-night,Mostly Cloudy,2010,03
1800,2010-03-17T00,46.34,38.24,10.0,0.73,0.77,1017.68,7.81,339.0,,partly-cloudy-night,Mostly Cloudy,2010,03
1801,2010-03-17T01,45.39,38.58,9.85,0.77,0.9,1017.7,5.69,320.0,,partly-cloudy-night,Mostly Cloudy,2010,03
1802,2010-03-17T02,45.41,38.68,9.8,0.77,0.9,1016.98,4.74,344.0,,partly-cloudy-night,Mostly Cloudy,2010,03
1803,2010-03-17T03,46.03,38.87,9.7,0.76,0.9,1016.28,4.81,22.0,,partly-cloudy-night,Mostly Cloudy,2010,03
1804,2010-03-17T04,45.39,39.43,9.71,0.8,0.95,1015.84,4.69,5.0,,cloudy,Overcast,2010,03
1805,2010-03-17T05,46.28,39.1,9.74,0.76,0.98,1015.46,4.89,44.0,,cloudy,Overcast,2010,03
1806,2010-03-17T06,46.39,39.63,9.71,0.77,0.97,1015.08,6.75,53.0,,cloudy,Overcast,2010,03
1807,2010-03-17T07,46.53,40.6,9.72,0.8,0.98,1015.54,8.34,88.0,,cloudy,Overcast,2010,03
1808,2010-03-17T08,47.65,41.24,9.65,0.78,0.97,1015.95,9.95,90.0,,cloudy,Overcast,2010,03
1809,2010-03-17T09,49.3,40.56,9.67,0.72,0.96,1016.27,9.98,97.0,,cloudy,Overcast,2010,03
1810,2010-03-17T10,49.49,41.51,9.66,0.74,0.97,1016.74,8.95,99.0,,cloudy,Overcast,2010,03
1811,2010-03-17T11,49.81,42.41,9.61,0.76,0.97,1016.86,11.28,117.0,rain,cloudy,Overcast,2010,03
1812,2010-03-17T12,49.85,42.75,9.45,0.76,0.99,1016.95,9.01,125.0,rain,cloudy,Overcast,2010,03
1813,2010-03-17T13,48.42,44.45,4.32,0.86,1.0,1017.01,5.55,132.0,rain,rain,Light Rain,2010,03
1814,2010-03-17T14,48.31,45.52,4.02,0.9,1.0,1016.74,7.17,118.0,rain,rain,Light Rain,2010,03
1815,2010-03-17T15,48.98,45.55,3.88,0.88,0.99,1016.33,6.28,138.0,rain,rain,Light Rain,2010,03
1816,2010-03-17T16,49.71,45.77,4.48,0.86,0.99,1015.75,6.08,118.0,rain,rain,Light Rain,2010,03
1817,2010-03-17T17,49.32,45.81,4.56,0.88,1.0,1015.52,7.22,98.0,rain,rain,Light Rain,2010,03
1818,2010-03-17T18,48.52,45.93,8.11,0.91,0.99,1015.26,7.88,80.0,rain,cloudy,Overcast,2010,03
1819,2010-03-17T19,48.2,45.67,7.25,0.91,0.98,1015.41,7.45,89.0,rain,rain,Light Rain,2010,03
1820,2010-03-17T20,58.78,39.19,10.0,0.48,0.66,1012.48,3.64,299.0,,partly-cloudy-night,Mostly Cloudy,2010,03
1821,2010-03-17T21,47.21,44.93,9.08,0.92,0.99,1015.8,7.7,70.0,rain,cloudy,Overcast,2010,03
1822,2010-03-17T22,47.11,44.13,9.19,0.89,0.99,1015.75,5.86,60.0,rain,cloudy,Overcast,2010,03
1823,2010-03-17T23,46.96,44.0,8.74,0.89,1.0,1015.67,6.32,58.0,,cloudy,Overcast,2010,03
1824,2010-03-18T00,46.69,42.11,8.45,0.84,0.83,1015.46,4.85,29.0,,partly-cloudy-night,Mostly Cloudy,2010,03
1825,2010-03-18T01,45.29,43.94,6.99,0.95,1.0,1015.5,3.04,320.0,rain,cloudy,Overcast,2010,03
1826,2010-03-18T02,45.31,43.96,6.45,0.95,0.99,1015.21,3.04,310.0,rain,cloudy,Overcast,2010,03
1827,2010-03-18T03,45.3,43.99,4.98,0.95,1.0,1014.91,4.98,298.0,,cloudy,Overcast,2010,03
1828,2010-03-18T04,46.01,44.07,5.48,0.93,1.0,1014.39,4.88,266.0,rain,cloudy,Overcast,2010,03
1829,2010-03-18T05,46.01,43.95,4.87,0.92,1.0,1013.91,4.86,281.0,,cloudy,Overcast,2010,03
1830,2010-03-18T06,45.32,43.78,4.98,0.94,1.0,1013.74,5.75,291.0,,cloudy,Overcast,2010,03
1831,2010-03-18T07,45.26,43.75,4.37,0.94,1.0,1013.98,7.34,318.0,,cloudy,Overcast,2010,03
1832,2010-03-18T08,45.31,43.66,3.98,0.94,0.99,1014.37,6.45,318.0,,cloudy,Overcast,2010,03
1833,2010-03-18T09,46.33,43.91,4.37,0.91,0.78,1014.66,8.11,318.0,rain,partly-cloudy-day,Mostly Cloudy,2010,03
1834,2010-03-18T10,48.51,44.01,5.58,0.84,0.68,1014.76,8.8,319.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1835,2010-03-18T11,53.67,45.48,9.27,0.74,0.7,1014.83,8.05,314.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1836,2010-03-18T12,55.52,44.6,9.89,0.67,0.73,1014.64,7.8,324.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1837,2010-03-18T13,59.19,42.58,9.89,0.54,0.69,1014.2,4.88,317.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1838,2010-03-18T14,61.73,39.22,9.89,0.43,0.7,1013.51,10.53,345.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1839,2010-03-18T15,61.02,38.97,9.89,0.44,0.75,1012.75,5.42,330.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1840,2010-03-18T16,61.76,38.67,9.89,0.42,0.73,1012.06,8.22,323.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1841,2010-03-18T17,61.84,39.76,10.0,0.44,0.77,1011.85,6.06,322.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1842,2010-03-18T18,62.45,40.82,10.0,0.45,0.76,1011.78,4.68,288.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1843,2010-03-18T19,60.67,40.73,10.0,0.48,0.74,1012.06,4.77,274.0,,partly-cloudy-day,Mostly Cloudy,2010,03
1844,2010-03-18T20,64.96,36.52,10.0,0.35,0.0,1015.64,4.7,235.0,,clear-night,Clear,2010,03
1845,2010-03-18T21,56.61,39.15,10.0,0.52,0.26,1013.17,5.2,297.0,,partly-cloudy-night,Partly Cloudy,2010,03
1846,2010-03-18T22,53.95,37.99,10.0,0.55,0.01,1013.7,6.24,304.0,,clear-night,Clear,2010,03
