,hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year,Month
961,2010-02-10T01,28.95,18.2,10.0,0.64,0.24,1013.58,17.7,307.0,,clear-night,Clear,2010,02
962,2010-02-10T02,26.25,12.8,10.0,0.56,0.01,1013.92,18.83,300.0,,wind,Breezy,2010,02
963,2010-02-10T03,24.17,11.34,10.0,0.57,0.02,1014.52,17.13,307.0,,clear-night,Clear,2010,02
964,2010-02-10T04,23.35,12.35,10.0,0.62,0.11,1014.91,15.59,300.0,,clear-night,Clear,2010,02
965,2010-02-10T05,23.33,14.07,8.65,0.67,0.78,1015.68,14.21,299.0,,partly-cloudy-night,Mostly Cloudy,2010,02
966,2010-02-10T06,24.18,14.37,10.0,0.66,0.8,1015.93,21.07,299.0,,wind,Breezy and Mostly Cloudy,2010,02
967,2010-02-10T07,24.85,14.3,10.0,0.64,0.78,1016.82,17.87,308.0,,partly-cloudy-night,Mostly Cloudy,2010,02
968,2010-02-10T08,24.33,14.91,10.0,0.67,0.78,1017.22,16.03,310.0,,partly-cloudy-day,Mostly Cloudy,2010,02
969,2010-02-10T09,26.01,14.35,9.39,0.61,0.76,1017.71,20.94,316.0,,wind,Breezy and Mostly Cloudy,2010,02
970,2010-02-10T10,27.29,15.06,9.96,0.59,0.45,1018.2,18.93,308.0,,partly-cloudy-day,Partly Cloudy,2010,02
971,2010-02-10T11,29.25,16.19,10.0,0.58,0.44,1018.74,20.28,300.0,,partly-cloudy-day,Partly Cloudy,2010,02
972,2010-02-10T12,31.78,16.28,10.0,0.52,0.39,1018.67,20.88,310.0,,partly-cloudy-day,Partly Cloudy,2010,02
973,2010-02-10T13,33.82,17.76,10.0,0.51,0.34,1017.73,17.07,294.0,,partly-cloudy-day,Partly Cloudy,2010,02
974,2010-02-10T14,34.28,17.94,10.0,0.51,0.59,1017.17,19.15,301.0,,partly-cloudy-day,Partly Cloudy,2010,02
975,2010-02-10T15,35.9,18.27,10.0,0.48,0.58,1016.91,20.93,310.0,,partly-cloudy-day,Partly Cloudy,2010,02
976,2010-02-10T16,35.0,17.36,10.0,0.48,0.58,1017.05,20.66,309.0,,partly-cloudy-day,Partly Cloudy,2010,02
977,2010-02-10T17,34.07,17.9,10.0,0.51,0.58,1017.39,15.51,309.0,,partly-cloudy-day,Partly Cloudy,2010,02
978,2010-02-10T18,32.21,18.28,10.0,0.56,0.59,1018.21,13.66,309.0,,partly-cloudy-day,Partly Cloudy,2010,02
979,2010-02-10T19,38.73,21.41,10.0,0.49,0.73,1016.33,8.06,310.0,,partly-cloudy-night,Mostly Cloudy,2010,02
980,2010-02-10T20,30.26,18.83,10.0,0.62,0.54,1019.49,12.82,300.0,,partly-cloudy-night,Partly Cloudy,2010,02
981,2010-02-10T21,30.16,18.89,10.0,0.62,0.53,1019.19,12.75,301.0,,partly-cloudy-night,Partly Cloudy,2010,02
982,2010-02-10T22,30.05,18.97,10.0,0.63,0.69,1019.46,12.4,299.0,,partly-cloudy-night,Mostly Cloudy,2010,02
983,2010-02-10T23,29.91,19.05,10.0,0.63,0.69,1019.58,10.58,302.0,,partly-cloudy-night,Mostly Cloudy,2010,02
984,2010-02-11T00,29.97,19.08,10.0,0.63,0.68,1019.19,13.51,317.0,,partly-cloudy-night,Mostly Cloudy,2010,02
985,2010-02-11T01,29.18,19.01,10.0,0.65,0.69,1018.73,12.52,319.0,,partly-cloudy-night,Mostly Cloudy,2010,02
986,2010-02-11T02,29.06,18.32,10.0,0.64,0.7,1018.41,19.27,327.0,,wind,Breezy and Mostly Cloudy,2010,02
987,2010-02-11T03,28.33,18.31,10.0,0.66,0.72,1018.18,17.5,319.0,,partly-cloudy-night,Mostly Cloudy,2010,02
988,2010-02-11T04,28.25,18.37,10.0,0.66,0.21,1018.29,13.85,326.0,,clear-night,Clear,2010,02
989,2010-02-11T05,27.42,18.15,10.0,0.68,0.51,1018.02,10.49,320.0,,partly-cloudy-night,Partly Cloudy,2010,02
990,2010-02-11T06,27.21,18.13,10.0,0.68,0.23,1018.0,9.49,310.0,,clear-night,Clear,2010,02
991,2010-02-11T07,26.42,18.09,10.0,0.7,0.22,1018.59,12.19,310.0,,clear-night,Clear,2010,02
992,2010-02-11T08,26.46,18.17,10.0,0.7,0.22,1019.3,9.87,315.0,,clear-day,Clear,2010,02
993,2010-02-11T09,28.51,18.56,10.0,0.66,0.22,1019.1,13.96,328.0,,clear-day,Clear,2010,02
994,2010-02-11T10,30.37,19.19,10.0,0.63,0.54,1019.51,9.93,318.0,,partly-cloudy-day,Partly Cloudy,2010,02
995,2010-02-11T11,33.25,19.94,10.0,0.58,0.54,1019.57,11.36,313.0,,partly-cloudy-day,Partly Cloudy,2010,02
996,2010-02-11T12,35.62,20.91,10.0,0.55,0.54,1018.68,10.34,327.0,,partly-cloudy-day,Partly Cloudy,2010,02
997,2010-02-11T13,38.59,21.15,10.0,0.49,0.54,1017.9,9.51,319.0,,partly-cloudy-day,Partly Cloudy,2010,02
998,2010-02-11T14,41.31,21.82,10.0,0.45,0.54,1016.83,11.32,304.0,,partly-cloudy-day,Partly Cloudy,2010,02
999,2010-02-11T15,42.3,21.98,10.0,0.44,0.7,1016.11,7.8,294.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1000,2010-02-11T16,42.79,21.85,10.0,0.43,0.71,1015.96,8.31,308.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1001,2010-02-11T17,41.24,21.06,10.0,0.44,0.7,1015.55,7.31,310.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1002,2010-02-11T18,39.98,22.01,10.0,0.48,0.71,1015.88,7.67,315.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1003,2010-02-11T19,31.91,30.6,1.07,0.95,1.0,1009.54,7.3,5.0,snow,snow,Snow,2010,02
1004,2010-02-11T20,37.82,21.36,10.0,0.51,0.72,1016.15,7.88,319.0,,partly-cloudy-night,Mostly Cloudy,2010,02
1005,2010-02-11T21,37.04,21.16,10.0,0.52,0.71,1016.14,6.51,318.0,,partly-cloudy-night,Mostly Cloudy,2010,02
1006,2010-02-11T22,36.78,20.39,10.0,0.51,0.73,1015.28,7.19,337.0,,partly-cloudy-night,Mostly Cloudy,2010,02
1007,2010-02-11T23,36.14,20.4,10.0,0.52,0.74,1015.11,7.55,339.0,,partly-cloudy-night,Mostly Cloudy,2010,02
1008,2010-02-12T00,36.75,20.44,10.0,0.51,0.76,1014.78,8.59,338.0,,partly-cloudy-night,Mostly Cloudy,2010,02
1009,2010-02-12T01,35.98,20.64,10.0,0.53,0.81,1014.73,5.75,327.0,,partly-cloudy-night,Mostly Cloudy,2010,02
1010,2010-02-12T02,35.1,21.29,10.0,0.57,0.9,1014.56,5.72,313.0,,partly-cloudy-night,Mostly Cloudy,2010,02
1011,2010-02-12T03,35.04,21.3,10.0,0.57,0.93,1014.24,7.43,320.0,,partly-cloudy-night,Mostly Cloudy,2010,02
1012,2010-02-12T04,35.61,21.4,10.0,0.56,1.0,1013.6,8.2,339.0,,cloudy,Overcast,2010,02
1013,2010-02-12T05,34.2,21.66,8.65,0.6,1.0,1013.66,6.41,320.0,,cloudy,Overcast,2010,02
1014,2010-02-12T06,34.06,21.7,10.0,0.6,1.0,1013.59,5.41,333.0,,cloudy,Overcast,2010,02
1015,2010-02-12T07,34.04,22.37,10.0,0.62,1.0,1014.18,4.52,336.0,,cloudy,Overcast,2010,02
1016,2010-02-12T08,34.03,22.44,10.0,0.62,0.96,1013.82,5.99,3.0,,cloudy,Overcast,2010,02
1017,2010-02-12T09,34.96,22.67,9.89,0.6,1.0,1013.18,6.97,33.0,,cloudy,Overcast,2010,02
1018,2010-02-12T10,35.89,23.38,9.89,0.6,0.99,1012.35,6.4,65.0,,cloudy,Overcast,2010,02
1019,2010-02-12T11,36.87,24.07,9.89,0.59,0.95,1012.53,6.96,83.0,,cloudy,Overcast,2010,02
1020,2010-02-12T12,37.79,24.34,9.76,0.58,0.95,1012.0,7.2,106.0,,cloudy,Overcast,2010,02
1021,2010-02-12T13,35.89,26.93,2.38,0.7,1.0,1011.27,2.81,117.0,,cloudy,Overcast,2010,02
1022,2010-02-12T14,33.08,29.93,0.58,0.88,1.0,1010.25,4.65,74.0,snow,snow,Light Snow,2010,02
1023,2010-02-12T15,32.84,30.82,0.5,0.92,1.0,1008.86,6.39,17.0,snow,snow,Snow,2010,02
1024,2010-02-12T16,32.79,31.44,0.52,0.95,1.0,1009.67,5.82,349.0,snow,snow,Snow,2010,02
1025,2010-02-12T17,32.01,30.8,0.51,0.95,1.0,1009.72,7.15,18.0,snow,snow,Snow,2010,02
1026,2010-02-12T18,31.96,29.93,0.96,0.92,1.0,1009.59,7.86,1.0,snow,snow,Light Snow,2010,02
1027,2010-02-12T19,34.83,25.39,10.0,0.68,0.69,1015.85,6.41,287.0,,partly-cloudy-night,Mostly Cloudy,2010,02
1028,2010-02-12T20,31.74,29.56,1.52,0.92,1.0,1009.9,6.55,329.0,snow,snow,Light Snow,2010,02
1029,2010-02-12T21,30.97,29.47,2.94,0.94,1.0,1010.13,7.52,329.0,snow,snow,Light Snow,2010,02
1030,2010-02-12T22,30.32,27.93,6.28,0.91,0.99,1010.53,12.76,320.0,,cloudy,Overcast,2010,02
1031,2010-02-12T23,28.45,27.04,9.3,0.94,0.74,1011.17,10.18,318.0,snow,partly-cloudy-night,Mostly Cloudy,2010,02
1032,2010-02-13T00,28.93,25.29,9.71,0.86,0.66,1011.33,13.69,318.0,snow,partly-cloudy-night,Mostly Cloudy,2010,02
1033,2010-02-13T01,27.24,24.1,9.68,0.88,0.26,1011.3,9.85,319.0,,partly-cloudy-night,Partly Cloudy,2010,02
1034,2010-02-13T02,26.95,23.73,9.75,0.87,0.21,1011.51,11.21,318.0,,clear-night,Clear,2010,02
1035,2010-02-13T03,25.86,21.93,9.84,0.85,0.0,1011.26,12.5,319.0,,clear-night,Clear,2010,02
1036,2010-02-13T04,24.81,20.83,9.84,0.85,0.0,1011.59,11.34,318.0,,clear-night,Clear,2010,02
1037,2010-02-13T05,24.08,20.66,9.91,0.87,0.0,1012.31,9.99,310.0,,clear-night,Clear,2010,02
1038,2010-02-13T06,24.83,20.08,10.0,0.82,0.0,1012.8,13.5,318.0,,clear-night,Clear,2010,02
1039,2010-02-13T07,24.72,19.93,9.8,0.82,0.0,1013.24,14.1,318.0,,clear-night,Clear,2010,02
1040,2010-02-13T08,24.74,19.86,9.78,0.81,0.0,1013.99,9.46,326.0,,clear-day,Clear,2010,02
1041,2010-02-13T09,26.26,21.14,9.93,0.81,0.0,1014.57,9.33,319.0,,clear-day,Clear,2010,02
1042,2010-02-13T10,29.09,22.14,9.94,0.75,0.0,1015.05,11.91,326.0,snow,snow,Light Snow,2010,02
1043,2010-02-13T11,31.37,23.94,9.95,0.74,0.21,1015.7,8.75,317.0,snow,snow,Light Snow,2010,02
1044,2010-02-13T12,33.36,25.08,10.0,0.71,0.26,1016.13,10.27,308.0,snow,snow,Light Snow,2010,02
1045,2010-02-13T13,35.34,25.73,9.95,0.68,0.62,1015.7,10.24,315.0,rain,partly-cloudy-day,Mostly Cloudy,2010,02
1046,2010-02-13T14,36.19,24.45,9.89,0.62,0.76,1015.33,13.2,310.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1047,2010-02-13T15,36.42,24.22,9.89,0.61,0.78,1015.21,13.63,318.0,rain,partly-cloudy-day,Mostly Cloudy,2010,02
1048,2010-02-13T16,36.51,25.06,9.89,0.63,0.79,1015.26,12.74,311.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1049,2010-02-13T17,37.12,24.95,9.89,0.61,0.77,1015.68,8.69,311.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1050,2010-02-13T18,36.25,25.11,10.0,0.64,0.75,1015.72,10.92,283.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1051,2010-02-13T19,49.3,30.51,10.0,0.48,1.0,1013.42,7.85,234.0,,cloudy,Overcast,2010,02
1052,2010-02-13T20,32.7,25.15,10.0,0.73,0.23,1016.02,6.17,278.0,,clear-night,Clear,2010,02
1053,2010-02-13T21,31.61,24.41,9.85,0.74,0.01,1016.09,6.34,281.0,,clear-night,Clear,2010,02
1054,2010-02-13T22,31.34,24.19,9.86,0.74,0.0,1016.44,6.23,290.0,,clear-night,Clear,2010,02
1055,2010-02-13T23,30.42,23.99,9.68,0.77,0.0,1016.51,4.65,289.0,,clear-night,Clear,2010,02
1056,2010-02-14T00,28.73,23.79,9.46,0.81,0.0,1016.41,4.92,307.0,,clear-night,Clear,2010,02
1057,2010-02-14T01,28.48,23.74,9.33,0.82,0.0,1016.31,4.32,291.0,,clear-night,Clear,2010,02
1058,2010-02-14T02,27.57,24.34,9.12,0.87,0.01,1016.5,4.59,231.0,,clear-night,Clear,2010,02
1059,2010-02-14T03,28.16,23.54,8.66,0.83,0.24,1016.25,3.22,289.0,,clear-night,Clear,2010,02
1060,2010-02-14T04,27.26,23.56,9.1,0.86,0.28,1015.87,3.11,304.0,,partly-cloudy-night,Partly Cloudy,2010,02
1061,2010-02-14T05,26.55,22.82,8.47,0.86,0.32,1016.09,5.59,284.0,,partly-cloudy-night,Partly Cloudy,2010,02
1062,2010-02-14T06,26.45,22.69,8.97,0.85,0.35,1016.46,2.91,307.0,,partly-cloudy-night,Partly Cloudy,2010,02
1063,2010-02-14T07,26.11,21.82,9.18,0.84,0.27,1016.66,1.84,260.0,,partly-cloudy-night,Partly Cloudy,2010,02
1064,2010-02-14T08,26.59,22.18,9.16,0.83,0.28,1017.13,3.9,226.0,,partly-cloudy-day,Partly Cloudy,2010,02
1065,2010-02-14T09,29.95,24.92,9.26,0.81,0.72,1017.3,3.21,230.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1066,2010-02-14T10,34.88,25.76,9.63,0.69,0.71,1017.16,2.25,206.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1067,2010-02-14T11,37.71,26.53,10.0,0.64,0.7,1017.11,3.22,236.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1068,2010-02-14T12,42.1,28.38,10.0,0.58,0.71,1016.62,5.91,242.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1069,2010-02-14T13,46.56,30.97,10.0,0.54,0.71,1015.32,7.06,245.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1070,2010-02-14T14,48.91,29.06,10.0,0.46,0.72,1014.2,7.7,246.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1071,2010-02-14T15,50.69,28.18,10.0,0.42,0.73,1012.96,8.05,219.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1072,2010-02-14T16,51.16,27.38,10.0,0.39,0.72,1012.59,16.04,238.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1073,2010-02-14T17,50.8,27.5,10.0,0.4,0.81,1012.81,7.7,242.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1074,2010-02-14T18,49.73,28.77,10.0,0.44,1.0,1013.22,8.43,244.0,,cloudy,Overcast,2010,02
1075,2010-02-14T19,33.79,19.12,10.0,0.54,0.32,1012.51,14.12,307.0,,partly-cloudy-night,Partly Cloudy,2010,02
1076,2010-02-14T20,48.37,32.49,10.0,0.54,0.99,1013.88,7.57,233.0,,cloudy,Overcast,2010,02
1077,2010-02-14T21,47.41,36.03,10.0,0.64,0.82,1013.8,7.18,240.0,,partly-cloudy-night,Mostly Cloudy,2010,02
1078,2010-02-14T22,46.61,36.88,10.0,0.69,1.0,1013.61,7.09,248.0,,cloudy,Overcast,2010,02
1079,2010-02-14T23,46.21,37.02,10.0,0.7,1.0,1012.99,5.36,236.0,,cloudy,Overcast,2010,02
1080,2010-02-15T00,45.43,37.2,10.0,0.73,0.99,1012.54,4.76,217.0,,cloudy,Overcast,2010,02
1081,2010-02-15T01,44.88,37.69,10.0,0.76,1.0,1011.75,6.45,197.0,,cloudy,Overcast,2010,02
1082,2010-02-15T02,44.93,37.64,9.95,0.75,0.99,1011.14,6.58,189.0,,cloudy,Overcast,2010,02
1083,2010-02-15T03,44.66,35.8,9.69,0.71,0.81,1010.29,9.27,210.0,rain,partly-cloudy-night,Mostly Cloudy,2010,02
1084,2010-02-15T04,41.91,36.46,9.22,0.81,1.0,1010.5,13.63,235.0,rain,rain,Drizzle,2010,02
1085,2010-02-15T05,39.65,37.3,6.7,0.91,1.0,1008.84,11.15,218.0,rain,rain,Light Rain,2010,02
1086,2010-02-15T06,40.75,38.73,5.88,0.92,1.0,1008.78,12.72,228.0,rain,rain,Light Rain,2010,02
1087,2010-02-15T07,38.26,35.38,6.7,0.89,1.0,1009.9,19.08,279.0,rain,rain,Rain and Breezy,2010,02
1088,2010-02-15T08,36.77,34.99,9.65,0.93,0.98,1010.44,9.75,275.0,rain,cloudy,Overcast,2010,02
1089,2010-02-15T09,34.92,30.35,9.83,0.83,0.69,1011.5,13.62,285.0,rain,partly-cloudy-day,Mostly Cloudy,2010,02
1090,2010-02-15T10,33.86,23.78,9.94,0.66,0.65,1012.55,16.32,296.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1091,2010-02-15T11,33.5,22.04,10.0,0.62,0.56,1012.57,13.92,291.0,,partly-cloudy-day,Partly Cloudy,2010,02
1092,2010-02-15T12,36.62,22.86,10.0,0.57,0.23,1012.19,14.24,302.0,,clear-day,Clear,2010,02
1093,2010-02-15T13,38.83,20.16,10.0,0.47,0.24,1011.57,13.92,288.0,,clear-day,Clear,2010,02
1094,2010-02-15T14,40.61,20.57,10.0,0.44,0.24,1010.95,14.83,287.0,,clear-day,Clear,2010,02
1095,2010-02-15T15,41.42,20.2,10.0,0.42,0.23,1010.5,14.36,301.0,,clear-day,Clear,2010,02
1096,2010-02-15T16,40.6,20.59,10.0,0.44,0.24,1010.42,12.74,319.0,,clear-day,Clear,2010,02
1097,2010-02-15T17,39.57,19.92,10.0,0.45,0.27,1010.66,11.21,311.0,,partly-cloudy-day,Partly Cloudy,2010,02
1098,2010-02-15T18,36.68,19.94,10.0,0.5,0.27,1011.51,14.55,317.0,,partly-cloudy-day,Partly Cloudy,2010,02
1099,2010-02-15T19,29.39,16.86,10.0,0.59,0.82,1017.45,13.67,299.0,,partly-cloudy-night,Mostly Cloudy,2010,02
1100,2010-02-15T20,31.36,19.04,10.0,0.6,0.94,1013.57,15.94,307.0,,cloudy,Overcast,2010,02
1101,2010-02-15T21,30.97,18.1,10.0,0.58,0.98,1014.15,12.11,306.0,,cloudy,Overcast,2010,02
1102,2010-02-15T22,30.05,18.02,10.0,0.6,0.99,1014.38,12.96,310.0,,cloudy,Overcast,2010,02
1103,2010-02-15T23,29.15,17.95,10.0,0.62,0.98,1014.88,14.57,308.0,,cloudy,Overcast,2010,02
1104,2010-02-16T00,28.17,17.35,10.0,0.63,0.93,1014.99,14.12,308.0,,partly-cloudy-night,Mostly Cloudy,2010,02
1105,2010-02-16T01,27.36,18.43,7.98,0.69,0.97,1015.22,15.87,315.0,,cloudy,Overcast,2010,02
1106,2010-02-16T02,27.15,16.62,9.54,0.64,1.0,1015.4,12.55,309.0,,cloudy,Overcast,2010,02
1107,2010-02-16T03,27.16,16.23,10.0,0.63,0.99,1015.2,17.49,316.0,,cloudy,Overcast,2010,02
1108,2010-02-16T04,26.3,17.38,9.39,0.69,0.99,1015.19,15.06,292.0,,cloudy,Overcast,2010,02
1109,2010-02-16T05,25.37,14.24,10.0,0.62,0.94,1015.65,10.99,292.0,,cloudy,Overcast,2010,02
1110,2010-02-16T06,24.24,13.92,10.0,0.64,0.92,1016.18,13.63,299.0,,partly-cloudy-night,Mostly Cloudy,2010,02
1111,2010-02-16T07,24.04,13.91,10.0,0.65,0.8,1016.72,12.73,283.0,,partly-cloudy-night,Mostly Cloudy,2010,02
1112,2010-02-16T08,24.02,13.84,10.0,0.65,0.76,1017.58,13.79,314.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1113,2010-02-16T09,25.2,13.67,9.42,0.61,0.72,1018.18,14.55,301.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1114,2010-02-16T10,25.8,14.05,10.0,0.61,0.63,1018.37,15.04,305.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1115,2010-02-16T11,29.09,15.04,10.0,0.55,0.31,1018.18,12.54,299.0,,partly-cloudy-day,Partly Cloudy,2010,02
1116,2010-02-16T12,31.13,16.08,10.0,0.53,0.32,1017.81,15.48,301.0,,partly-cloudy-day,Partly Cloudy,2010,02
1117,2010-02-16T13,32.65,16.85,10.0,0.52,0.34,1017.23,15.34,300.0,,partly-cloudy-day,Partly Cloudy,2010,02
1118,2010-02-16T14,33.33,17.57,10.0,0.52,0.46,1016.43,16.06,300.0,,partly-cloudy-day,Partly Cloudy,2010,02
1119,2010-02-16T15,32.64,17.93,10.0,0.54,0.47,1016.38,15.66,316.0,,partly-cloudy-day,Partly Cloudy,2010,02
1120,2010-02-16T16,31.91,16.98,10.0,0.54,0.76,1016.56,16.36,321.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1121,2010-02-16T17,30.45,17.52,10.0,0.58,0.78,1016.67,13.65,293.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1122,2010-02-16T18,30.16,16.96,10.0,0.57,0.8,1017.13,12.91,299.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1123,2010-02-16T19,38.13,17.42,10.0,0.43,0.0,1016.32,9.28,312.0,,clear-night,Clear,2010,02
1124,2010-02-16T20,29.98,17.17,10.0,0.58,0.99,1017.66,13.92,300.0,,cloudy,Overcast,2010,02
1125,2010-02-16T21,29.88,17.99,10.0,0.61,0.98,1017.57,13.51,315.0,,cloudy,Overcast,2010,02
1126,2010-02-16T22,29.11,18.24,10.0,0.63,0.98,1017.58,12.95,308.0,,cloudy,Overcast,2010,02
1127,2010-02-16T23,28.99,18.32,10.0,0.64,0.78,1017.34,11.91,318.0,,partly-cloudy-night,Mostly Cloudy,2010,02
1128,2010-02-17T00,28.14,19.13,10.0,0.68,0.96,1017.18,12.43,326.0,,cloudy,Overcast,2010,02
1129,2010-02-17T01,28.29,19.08,10.0,0.68,0.98,1016.49,10.09,317.0,,cloudy,Overcast,2010,02
1130,2010-02-17T02,28.19,19.15,10.0,0.68,0.99,1016.47,13.9,311.0,,cloudy,Overcast,2010,02
1131,2010-02-17T03,28.23,19.31,10.0,0.69,0.98,1016.11,13.82,325.0,,cloudy,Overcast,2010,02
1132,2010-02-17T04,28.25,19.4,10.0,0.69,1.0,1015.98,12.23,319.0,,cloudy,Overcast,2010,02
1133,2010-02-17T05,28.25,19.43,10.0,0.69,1.0,1016.21,8.86,319.0,,cloudy,Overcast,2010,02
1134,2010-02-17T06,28.19,19.38,10.0,0.69,1.0,1015.9,10.46,318.0,,cloudy,Overcast,2010,02
1135,2010-02-17T07,28.13,19.28,10.0,0.69,1.0,1016.56,14.11,317.0,,cloudy,Overcast,2010,02
1136,2010-02-17T08,28.12,18.46,10.0,0.67,0.84,1017.08,12.88,323.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1137,2010-02-17T09,28.34,18.72,10.0,0.67,0.83,1017.54,13.99,309.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1138,2010-02-17T10,30.11,19.21,10.0,0.63,0.77,1017.67,12.6,316.0,,partly-cloudy-day,Mostly Cloudy,2010,02
1139,2010-02-17T11,33.02,19.88,10.0,0.58,0.29,1017.68,9.05,294.0,,partly-cloudy-day,Partly Cloudy,2010,02
1140,2010-02-17T12,35.08,20.1,10.0,0.54,0.24,1017.26,9.3,296.0,,clear-day,Clear,2010,02
1141,2010-02-17T13,38.15,20.03,10.0,0.48,0.22,1016.61,13.35,290.0,,clear-day,Clear,2010,02
1142,2010-02-17T14,40.23,19.49,10.0,0.43,0.22,1015.64,10.43,286.0,,clear-day,Clear,2010,02
1143,2010-02-17T15,42.77,18.17,10.0,0.37,0.2,1015.05,13.8,295.0,,clear-day,Clear,2010,02
1144,2010-02-17T16,43.83,16.75,10.0,0.33,0.0,1014.59,15.48,297.0,,clear-day,Clear,2010,02
1145,2010-02-17T17,43.17,17.42,10.0,0.35,0.0,1014.78,17.12,282.0,,clear-day,Clear,2010,02
1146,2010-02-17T18,41.68,17.2,10.0,0.37,0.0,1015.36,12.47,296.0,,clear-day,Clear,2010,02
1147,2010-02-17T19,44.66,23.12,10.0,0.42,0.21,1019.5,7.05,310.0,,clear-night,Clear,2010,02
1148,2010-02-17T20,36.81,18.54,10.0,0.47,0.03,1016.99,7.75,305.0,,clear-night,Clear,2010,02
1149,2010-02-17T21,35.6,19.07,10.0,0.51,0.03,1017.48,9.23,312.0,,clear-night,Clear,2010,02
1150,2010-02-17T22,33.85,19.51,10.0,0.55,0.04,1017.89,8.9,312.0,,clear-night,Clear,2010,02
1151,2010-02-17T23,32.64,20.92,10.0,0.62,0.31,1017.93,8.02,326.0,,partly-cloudy-night,Partly Cloudy,2010,02
1152,2010-02-18T00,30.37,20.51,10.0,0.66,0.38,1018.07,6.3,304.0,,partly-cloudy-night,Partly Cloudy,2010,02
1153,2010-02-18T01,30.34,21.24,10.0,0.69,0.4,1017.89,8.66,301.0,,partly-cloudy-night,Partly Cloudy,2010,02
1154,2010-02-18T02,29.6,21.37,10.0,0.71,0.37,1018.33,6.65,291.0,,partly-cloudy-night,Partly Cloudy,2010,02
1155,2010-02-18T03,29.69,21.33,10.0,0.71,0.38,1018.15,6.15,286.0,,partly-cloudy-night,Partly Cloudy,2010,02
1156,2010-02-18T04,28.99,20.7,10.0,0.71,0.4,1018.03,5.67,301.0,,partly-cloudy-night,Partly Cloudy,2010,02
1157,2010-02-18T05,29.39,21.39,10.0,0.72,0.33,1018.42,6.9,300.0,,partly-cloudy-night,Partly Cloudy,2010,02
1158,2010-02-18T06,29.2,21.35,10.0,0.72,0.0,1019.05,6.81,283.0,,clear-night,Clear,2010,02
1159,2010-02-18T07,28.92,21.15,10.0,0.72,0.0,1019.55,8.13,299.0,,clear-night,Clear,2010,02
1160,2010-02-18T08,30.29,22.21,10.0,0.72,0.0,1020.17,9.02,290.0,,clear-day,Clear,2010,02
1161,2010-02-18T09,33.61,22.31,10.0,0.63,0.0,1021.04,10.71,304.0,,clear-day,Clear,2010,02
1162,2010-02-18T10,37.29,21.23,10.0,0.52,0.0,1021.17,12.45,327.0,,clear-day,Clear,2010,02
1163,2010-02-18T11,40.33,19.72,10.0,0.43,0.0,1021.07,16.92,330.0,,clear-day,Clear,2010,02
1164,2010-02-18T12,43.25,22.06,10.0,0.43,0.0,1021.01,13.97,320.0,,clear-day,Clear,2010,02
1165,2010-02-18T13,46.91,23.43,10.0,0.39,0.2,1020.12,12.18,307.0,,clear-day,Clear,2010,02
1166,2010-02-18T14,48.31,22.99,10.0,0.37,0.21,1018.92,13.96,322.0,,clear-day,Clear,2010,02
1167,2010-02-18T15,50.14,22.87,10.0,0.34,0.22,1018.67,13.82,316.0,,clear-day,Clear,2010,02
1168,2010-02-18T16,51.04,23.94,10.0,0.34,0.21,1018.31,13.07,306.0,,clear-day,Clear,2010,02
1169,2010-02-18T17,50.97,24.15,10.0,0.35,0.22,1018.78,10.37,298.0,,clear-day,Clear,2010,02
1170,2010-02-18T18,48.96,23.43,10.0,0.36,0.22,1019.07,11.26,307.0,,clear-day,Clear,2010,02
1171,2010-02-18T19,48.46,20.56,10.0,0.33,0.21,1020.33,7.28,326.0,,clear-night,Clear,2010,02
1172,2010-02-18T20,43.09,23.77,10.0,0.46,0.23,1019.7,6.37,304.0,,clear-night,Clear,2010,02
1173,2010-02-18T21,41.1,24.04,10.0,0.5,,1020.07,7.46,307.0,,clear-night,Clear,2010,02
1174,2010-02-18T22,40.16,23.9,10.0,0.52,,1020.35,6.5,299.0,,clear-night,Clear,2010,02
