,hour,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing,precipType,icon,summary,Year,Month
3097,2010-05-10T01,53.45,42.97,10.0,0.68,0.0,1023.12,6.61,311.0,,clear-night,Clear,2010,05
3098,2010-05-10T02,52.97,42.4,10.0,0.67,0.0,1022.48,5.73,310.0,,clear-night,Clear,2010,05
3099,2010-05-10T03,51.21,42.91,10.0,0.73,0.0,1022.22,4.12,331.0,,clear-night,Clear,2010,05
3100,2010-05-10T04,50.96,42.52,10.0,0.73,0.0,1022.15,5.61,343.0,,clear-night,Clear,2010,05
3101,2010-05-10T05,52.21,41.78,10.0,0.67,0.0,1022.32,5.68,22.0,,clear-night,Clear,2010,05
3102,2010-05-10T06,52.1,41.7,10.0,0.68,0.01,1022.86,7.75,51.0,,clear-night,Clear,2010,05
3103,2010-05-10T07,50.83,42.34,10.0,0.73,0.27,1023.32,8.36,68.0,,partly-cloudy-day,Partly Cloudy,2010,05
3104,2010-05-10T08,52.92,42.94,10.0,0.69,0.25,1024.0,13.14,79.0,,partly-cloudy-day,Partly Cloudy,2010,05
3105,2010-05-10T09,56.27,41.88,10.0,0.58,0.25,1024.41,13.56,87.0,,partly-cloudy-day,Partly Cloudy,2010,05
3106,2010-05-10T10,59.38,41.86,9.96,0.52,0.59,1024.25,13.23,96.0,,partly-cloudy-day,Partly Cloudy,2010,05
3107,2010-05-10T11,62.96,43.64,10.0,0.49,0.63,1024.56,13.2,79.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3108,2010-05-10T12,64.21,45.49,10.0,0.51,0.59,1024.88,9.22,91.0,,partly-cloudy-day,Partly Cloudy,2010,05
3109,2010-05-10T13,67.38,47.92,10.0,0.5,0.61,1024.17,8.85,85.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3110,2010-05-10T14,65.83,46.87,10.0,0.5,0.9,1024.36,6.57,72.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3111,2010-05-10T15,65.63,48.13,9.94,0.53,0.91,1023.81,9.67,70.0,rain,partly-cloudy-day,Mostly Cloudy,2010,05
3112,2010-05-10T16,64.44,49.1,9.52,0.57,0.94,1023.54,12.06,68.0,rain,cloudy,Overcast,2010,05
3113,2010-05-10T17,59.28,53.69,3.87,0.82,0.99,1024.51,10.62,48.0,rain,rain,Light Rain,2010,05
3114,2010-05-10T18,57.86,54.29,3.77,0.88,1.0,1024.69,10.58,61.0,rain,rain,Rain,2010,05
3115,2010-05-10T19,56.99,53.9,7.38,0.89,0.89,1024.41,10.97,79.0,rain,rain,Light Rain,2010,05
3116,2010-05-10T20,75.27,63.85,9.96,0.68,0.32,1020.27,7.35,155.0,,partly-cloudy-day,Partly Cloudy,2010,05
3117,2010-05-10T21,56.77,52.82,8.34,0.87,0.99,1024.11,10.85,80.0,,cloudy,Overcast,2010,05
3118,2010-05-10T22,55.92,52.89,9.23,0.9,0.99,1023.93,11.15,89.0,,cloudy,Overcast,2010,05
3119,2010-05-10T23,55.3,52.69,9.87,0.91,0.77,1023.49,11.3,81.0,,partly-cloudy-night,Mostly Cloudy,2010,05
3120,2010-05-11T00,55.12,52.51,9.92,0.91,0.96,1023.26,10.98,78.0,,cloudy,Overcast,2010,05
3121,2010-05-11T01,55.09,51.78,9.92,0.89,0.66,1023.22,8.76,96.0,,partly-cloudy-night,Mostly Cloudy,2010,05
3122,2010-05-11T02,54.34,51.05,9.92,0.89,0.59,1023.19,9.5,90.0,,partly-cloudy-night,Partly Cloudy,2010,05
3123,2010-05-11T03,54.29,51.05,10.0,0.89,0.59,1022.8,7.96,97.0,,partly-cloudy-night,Partly Cloudy,2010,05
3124,2010-05-11T04,54.25,51.09,9.92,0.89,0.64,1022.83,8.47,89.0,,partly-cloudy-night,Mostly Cloudy,2010,05
3125,2010-05-11T05,53.65,51.16,9.92,0.91,0.75,1023.28,6.69,96.0,,partly-cloudy-night,Mostly Cloudy,2010,05
3126,2010-05-11T06,55.22,53.19,9.88,0.93,0.76,1022.48,8.96,91.0,,partly-cloudy-night,Mostly Cloudy,2010,05
3127,2010-05-11T07,55.39,53.21,7.74,0.92,0.77,1023.32,9.25,106.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3128,2010-05-11T08,57.18,52.92,7.85,0.86,0.7,1023.88,9.31,108.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3129,2010-05-11T09,60.66,54.99,9.94,0.82,0.81,1024.82,7.4,132.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3130,2010-05-11T10,63.68,56.85,10.0,0.78,0.81,1025.35,6.81,117.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3131,2010-05-11T11,64.2,57.18,9.94,0.78,0.77,1025.33,9.39,147.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3132,2010-05-11T12,67.47,59.24,10.0,0.75,0.76,1024.68,8.84,164.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3133,2010-05-11T13,71.24,60.09,10.0,0.68,0.71,1023.76,11.4,158.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3134,2010-05-11T14,73.09,61.15,10.0,0.66,0.74,1023.03,12.33,168.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3135,2010-05-11T15,74.83,62.08,10.0,0.65,0.75,1022.26,9.94,188.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3136,2010-05-11T16,75.06,62.88,10.0,0.66,0.8,1021.56,10.65,186.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3137,2010-05-11T17,75.94,63.18,10.0,0.65,0.76,1020.86,9.32,166.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3138,2010-05-11T18,76.77,63.9,10.0,0.65,0.4,1020.3,9.33,176.0,,partly-cloudy-day,Partly Cloudy,2010,05
3139,2010-05-11T19,76.55,63.96,10.0,0.65,0.33,1020.17,8.13,174.0,,partly-cloudy-day,Partly Cloudy,2010,05
3140,2010-05-11T20,79.72,63.39,10.0,0.58,0.29,1020.25,6.46,202.0,,partly-cloudy-day,Partly Cloudy,2010,05
3141,2010-05-11T21,72.92,63.95,10.0,0.74,0.32,1020.5,4.58,129.0,,partly-cloudy-night,Partly Cloudy,2010,05
3142,2010-05-11T22,71.6,63.79,9.85,0.76,0.68,1020.99,4.48,127.0,,partly-cloudy-night,Mostly Cloudy,2010,05
3143,2010-05-11T23,70.54,63.64,9.76,0.79,0.44,1021.4,4.52,131.0,,partly-cloudy-night,Partly Cloudy,2010,05
3144,2010-05-12T00,69.82,63.64,9.74,0.81,0.76,1021.52,4.73,135.0,,partly-cloudy-night,Mostly Cloudy,2010,05
3145,2010-05-12T01,68.86,63.3,9.69,0.83,0.76,1021.46,2.57,117.0,,partly-cloudy-night,Mostly Cloudy,2010,05
3146,2010-05-12T02,68.65,63.11,9.68,0.83,0.77,1021.15,3.94,134.0,,partly-cloudy-night,Mostly Cloudy,2010,05
3147,2010-05-12T03,66.99,62.96,9.68,0.87,0.96,1020.73,3.0,92.0,,cloudy,Overcast,2010,05
3148,2010-05-12T04,66.81,62.24,9.44,0.85,0.95,1020.42,4.28,121.0,,cloudy,Overcast,2010,05
3149,2010-05-12T05,66.61,62.9,9.46,0.88,0.97,1020.63,2.74,143.0,,cloudy,Overcast,2010,05
3150,2010-05-12T06,66.96,63.12,9.38,0.87,0.99,1020.51,6.26,179.0,,cloudy,Overcast,2010,05
3151,2010-05-12T07,66.93,63.09,8.75,0.88,0.99,1021.12,8.13,188.0,,cloudy,Overcast,2010,05
3152,2010-05-12T08,67.64,63.59,8.83,0.87,0.93,1022.23,7.15,189.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3153,2010-05-12T09,69.82,63.44,9.35,0.8,0.89,1023.01,8.86,197.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3154,2010-05-12T10,73.78,64.81,9.85,0.74,0.29,1022.62,8.96,207.0,,partly-cloudy-day,Partly Cloudy,2010,05
3155,2010-05-12T11,76.29,64.79,9.96,0.68,0.34,1022.67,9.3,212.0,,partly-cloudy-day,Partly Cloudy,2010,05
3156,2010-05-12T12,79.19,63.88,9.96,0.6,0.34,1022.57,8.63,215.0,,partly-cloudy-day,Partly Cloudy,2010,05
3157,2010-05-12T13,80.37,64.47,9.96,0.59,0.64,1022.5,7.71,229.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3158,2010-05-12T14,81.99,64.56,9.96,0.56,0.67,1022.18,7.4,256.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3159,2010-05-12T15,83.01,63.67,9.96,0.52,0.65,1021.56,6.64,222.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3160,2010-05-12T16,82.7,60.7,10.0,0.48,0.65,1020.86,7.47,219.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3161,2010-05-12T17,83.36,62.75,10.0,0.5,0.4,1020.56,5.83,227.0,,partly-cloudy-day,Partly Cloudy,2010,05
3162,2010-05-12T18,83.35,61.92,10.0,0.49,0.37,1020.36,6.54,213.0,,partly-cloudy-day,Partly Cloudy,2010,05
3163,2010-05-12T19,81.39,62.43,10.0,0.53,0.33,1020.37,5.51,240.0,,partly-cloudy-day,Partly Cloudy,2010,05
3164,2010-05-12T20,81.47,65.07,9.96,0.58,0.24,1022.49,3.1,207.0,,clear-day,Clear,2010,05
3165,2010-05-12T21,76.5,63.45,10.0,0.64,0.25,1020.2,4.86,201.0,,partly-cloudy-night,Partly Cloudy,2010,05
3166,2010-05-12T22,73.87,64.28,9.83,0.72,0.25,1020.6,3.59,206.0,,partly-cloudy-night,Partly Cloudy,2010,05
3167,2010-05-12T23,72.54,64.15,9.61,0.75,0.56,1020.98,2.82,201.0,,partly-cloudy-night,Partly Cloudy,2010,05
3168,2010-05-13T00,71.51,63.92,9.47,0.77,0.22,1020.7,3.04,220.0,,clear-night,Clear,2010,05
3169,2010-05-13T01,70.26,63.85,9.14,0.8,0.22,1020.97,1.45,210.0,,clear-night,Clear,2010,05
3170,2010-05-13T02,69.25,63.73,9.07,0.83,0.0,1020.83,5.0,210.0,,clear-night,Clear,2010,05
3171,2010-05-13T03,67.63,63.4,9.09,0.86,0.03,1020.62,5.0,220.0,,clear-night,Clear,2010,05
3172,2010-05-13T04,67.5,63.11,8.83,0.86,0.25,1020.61,1.52,150.0,,partly-cloudy-night,Partly Cloudy,2010,05
3173,2010-05-13T05,67.47,63.26,8.87,0.86,0.71,1020.62,0.92,30.0,,partly-cloudy-night,Mostly Cloudy,2010,05
3174,2010-05-13T06,66.79,62.51,8.89,0.86,0.34,1020.73,0.0,,,partly-cloudy-night,Partly Cloudy,2010,05
3175,2010-05-13T07,66.71,63.28,7.91,0.89,0.84,1021.52,5.0,160.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3176,2010-05-13T08,68.4,64.6,7.03,0.88,0.87,1022.33,0.93,164.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3177,2010-05-13T09,72.67,66.56,8.51,0.81,0.71,1022.81,5.42,268.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3178,2010-05-13T10,75.92,66.73,9.26,0.73,0.29,1023.36,6.18,284.0,,partly-cloudy-day,Partly Cloudy,2010,05
3179,2010-05-13T11,79.02,66.2,9.6,0.65,0.35,1023.2,6.75,230.0,,partly-cloudy-day,Partly Cloudy,2010,05
3180,2010-05-13T12,79.46,64.21,9.78,0.6,0.72,1023.46,5.93,238.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3181,2010-05-13T13,81.44,65.52,9.9,0.59,0.66,1023.0,8.84,220.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3182,2010-05-13T14,82.23,65.74,9.91,0.58,0.71,1022.6,7.82,217.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3183,2010-05-13T15,84.0,64.79,9.96,0.53,0.75,1022.67,7.26,218.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3184,2010-05-13T16,83.24,65.89,9.96,0.56,0.7,1022.59,4.51,266.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3185,2010-05-13T17,85.52,65.69,9.9,0.52,0.69,1022.3,7.41,293.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3186,2010-05-13T18,84.92,64.38,9.96,0.5,0.29,1022.39,6.12,259.0,,partly-cloudy-day,Partly Cloudy,2010,05
3187,2010-05-13T19,83.33,63.58,9.9,0.52,0.26,1022.44,4.5,211.0,,partly-cloudy-day,Partly Cloudy,2010,05
3188,2010-05-13T20,80.73,67.35,9.78,0.64,0.76,1021.78,6.41,193.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3189,2010-05-13T21,77.83,65.64,9.86,0.66,0.55,1022.9,3.0,180.0,,partly-cloudy-night,Partly Cloudy,2010,05
3190,2010-05-13T22,75.8,65.69,9.62,0.71,0.55,1023.1,4.71,190.0,,partly-cloudy-night,Partly Cloudy,2010,05
3191,2010-05-13T23,75.25,64.91,9.44,0.7,0.56,1023.58,4.81,190.0,,partly-cloudy-night,Partly Cloudy,2010,05
3192,2010-05-14T00,74.24,65.54,9.27,0.74,0.53,1023.7,2.87,180.0,,partly-cloudy-night,Partly Cloudy,2010,05
3193,2010-05-14T01,73.31,65.99,9.1,0.78,0.53,1023.68,1.45,240.0,,partly-cloudy-night,Partly Cloudy,2010,05
3194,2010-05-14T02,72.46,65.32,9.02,0.78,0.53,1023.38,5.0,120.0,,partly-cloudy-night,Partly Cloudy,2010,05
3195,2010-05-14T03,71.46,64.97,8.84,0.8,0.53,1022.89,,,,partly-cloudy-night,Partly Cloudy,2010,05
3196,2010-05-14T04,71.17,64.98,8.85,0.81,0.53,1022.6,2.72,165.0,,partly-cloudy-night,Partly Cloudy,2010,05
3197,2010-05-14T05,70.54,65.47,8.97,0.84,0.0,1022.31,1.88,176.0,,clear-night,Clear,2010,05
3198,2010-05-14T06,68.91,64.64,8.23,0.86,0.56,1022.64,4.83,165.0,,partly-cloudy-night,Partly Cloudy,2010,05
3199,2010-05-14T07,68.74,64.67,7.07,0.87,0.26,1023.62,2.59,120.0,,partly-cloudy-day,Partly Cloudy,2010,05
3200,2010-05-14T08,70.33,65.83,7.08,0.86,0.27,1024.7,3.95,201.0,,partly-cloudy-day,Partly Cloudy,2010,05
3201,2010-05-14T09,73.05,66.19,7.08,0.79,0.26,1025.19,4.82,217.0,,partly-cloudy-day,Partly Cloudy,2010,05
3202,2010-05-14T10,77.69,66.4,9.34,0.68,0.29,1024.9,5.43,223.0,,partly-cloudy-day,Partly Cloudy,2010,05
3203,2010-05-14T11,81.01,66.12,9.58,0.61,0.27,1024.53,2.94,231.0,,partly-cloudy-day,Partly Cloudy,2010,05
3204,2010-05-14T12,82.98,66.98,9.85,0.59,0.67,1024.61,3.15,256.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3205,2010-05-14T13,83.19,66.88,9.85,0.58,0.76,1024.23,2.6,286.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3206,2010-05-14T14,83.5,66.16,9.85,0.56,0.71,1024.0,4.53,320.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3207,2010-05-14T15,84.55,66.23,9.85,0.54,0.69,1023.49,3.04,169.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3208,2010-05-14T16,84.37,65.33,9.85,0.53,0.64,1022.81,3.8,175.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3209,2010-05-14T17,83.7,65.97,9.77,0.55,0.59,1022.17,4.56,200.0,,partly-cloudy-day,Partly Cloudy,2010,05
3210,2010-05-14T18,83.35,66.1,9.77,0.56,0.63,1021.58,7.24,177.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3211,2010-05-14T19,82.26,66.65,9.77,0.59,0.68,1021.65,6.25,178.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3212,2010-05-14T20,81.26,64.79,9.81,0.57,0.65,1018.39,5.77,206.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3213,2010-05-14T21,78.77,67.88,9.47,0.69,0.79,1022.09,5.86,185.0,rain,rain,Light Rain,2010,05
3214,2010-05-14T22,76.16,67.9,9.37,0.76,0.77,1022.33,5.89,170.0,rain,partly-cloudy-night,Mostly Cloudy,2010,05
3215,2010-05-14T23,75.17,67.23,9.39,0.76,0.77,1022.71,5.96,166.0,,partly-cloudy-night,Mostly Cloudy,2010,05
3216,2010-05-15T00,74.35,67.17,9.09,0.78,0.75,1022.67,4.86,190.0,rain,partly-cloudy-night,Mostly Cloudy,2010,05
3217,2010-05-15T01,72.79,66.82,9.02,0.82,0.67,1022.35,5.16,177.0,,partly-cloudy-night,Mostly Cloudy,2010,05
3218,2010-05-15T02,71.76,65.75,7.47,0.81,0.58,1022.16,5.93,190.0,,partly-cloudy-night,Partly Cloudy,2010,05
3219,2010-05-15T03,71.23,65.69,7.51,0.83,0.53,1021.66,4.78,170.0,,partly-cloudy-night,Partly Cloudy,2010,05
3220,2010-05-15T04,69.62,65.12,7.46,0.86,0.53,1021.2,5.93,200.0,,partly-cloudy-night,Partly Cloudy,2010,05
3221,2010-05-15T05,69.15,64.36,8.7,0.85,0.54,1021.12,4.86,229.0,,partly-cloudy-night,Partly Cloudy,2010,05
3222,2010-05-15T06,68.38,64.1,8.86,0.86,0.56,1021.47,1.65,140.0,,partly-cloudy-night,Partly Cloudy,2010,05
3223,2010-05-15T07,67.41,63.93,7.84,0.89,0.56,1021.86,3.02,151.0,,partly-cloudy-day,Partly Cloudy,2010,05
3224,2010-05-15T08,69.68,65.15,7.03,0.86,0.58,1022.38,4.91,170.0,,partly-cloudy-day,Partly Cloudy,2010,05
3225,2010-05-15T09,72.11,65.62,8.01,0.8,0.62,1022.28,5.14,218.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3226,2010-05-15T10,75.24,66.93,9.44,0.75,0.62,1022.35,6.27,225.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3227,2010-05-15T11,78.66,67.95,9.54,0.7,0.74,1022.51,7.18,247.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3228,2010-05-15T12,80.71,68.86,9.51,0.67,0.67,1022.49,5.78,248.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3229,2010-05-15T13,81.78,68.04,9.66,0.63,0.69,1021.94,4.89,236.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3230,2010-05-15T14,83.56,68.12,9.66,0.6,0.66,1021.15,5.49,214.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3231,2010-05-15T15,84.1,65.66,9.56,0.54,0.64,1019.96,4.99,218.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3232,2010-05-15T16,85.23,66.92,9.65,0.54,0.62,1018.98,7.23,211.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3233,2010-05-15T17,84.57,65.29,9.84,0.53,0.63,1018.25,9.15,210.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3234,2010-05-15T18,84.99,65.08,9.78,0.51,0.65,1017.96,9.12,197.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3235,2010-05-15T19,83.53,63.83,9.75,0.52,0.31,1018.12,7.84,200.0,,partly-cloudy-day,Partly Cloudy,2010,05
3236,2010-05-15T20,74.83,65.43,9.88,0.73,0.86,1014.61,7.02,277.0,rain,partly-cloudy-day,Mostly Cloudy,2010,05
3237,2010-05-15T21,78.29,64.05,9.87,0.62,0.41,1018.88,5.21,231.0,,partly-cloudy-night,Partly Cloudy,2010,05
3238,2010-05-15T22,75.98,64.4,9.55,0.67,0.33,1018.78,4.45,233.0,,partly-cloudy-night,Partly Cloudy,2010,05
3239,2010-05-15T23,74.58,63.84,9.37,0.69,0.29,1019.33,3.53,24.0,rain,partly-cloudy-night,Partly Cloudy,2010,05
3240,2010-05-16T00,73.16,64.59,9.12,0.75,0.23,1019.11,5.0,50.0,,clear-night,Clear,2010,05
3241,2010-05-16T01,70.73,64.16,9.06,0.8,0.23,1018.83,3.0,60.0,,clear-night,Clear,2010,05
3242,2010-05-16T02,70.29,63.96,8.8,0.8,0.24,1018.64,5.69,70.0,,clear-night,Clear,2010,05
3243,2010-05-16T03,69.58,64.06,8.92,0.83,0.25,1018.63,3.0,10.0,,partly-cloudy-night,Partly Cloudy,2010,05
3244,2010-05-16T04,68.62,64.38,7.4,0.86,0.59,1018.39,2.88,80.0,,partly-cloudy-night,Partly Cloudy,2010,05
3245,2010-05-16T05,68.05,64.49,7.5,0.88,0.59,1018.2,1.51,162.0,,partly-cloudy-night,Partly Cloudy,2010,05
3246,2010-05-16T06,68.6,64.41,8.67,0.86,0.79,1018.1,1.48,10.0,,partly-cloudy-night,Mostly Cloudy,2010,05
3247,2010-05-16T07,67.2,63.7,6.61,0.89,0.65,1018.2,4.79,120.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3248,2010-05-16T08,69.29,64.77,7.04,0.86,0.61,1018.49,2.83,147.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3249,2010-05-16T09,72.56,66.67,9.39,0.82,0.65,1018.41,2.93,216.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3250,2010-05-16T10,76.37,66.74,9.69,0.72,0.66,1018.29,5.1,235.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3251,2010-05-16T11,78.6,67.0,9.78,0.68,0.6,1017.99,5.98,226.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3252,2010-05-16T12,80.05,66.11,9.91,0.63,0.81,1017.8,6.34,227.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3253,2010-05-16T13,82.09,61.66,9.96,0.5,0.82,1017.47,9.33,195.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3254,2010-05-16T14,82.96,61.86,10.0,0.49,0.81,1016.68,13.32,193.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3255,2010-05-16T15,82.26,62.89,9.89,0.52,0.78,1015.88,10.16,227.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3256,2010-05-16T16,83.54,61.63,9.89,0.48,0.79,1014.63,13.23,204.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3257,2010-05-16T17,82.4,61.93,9.88,0.5,0.85,1014.32,11.96,203.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3258,2010-05-16T18,80.86,61.54,9.68,0.52,0.66,1014.52,7.84,234.0,rain,rain,Drizzle,2010,05
3259,2010-05-16T19,77.75,62.53,9.8,0.6,0.78,1014.48,8.79,267.0,rain,rain,Drizzle,2010,05
3260,2010-05-16T20,76.82,60.65,10.0,0.57,0.23,1012.36,10.93,288.0,,clear-day,Clear,2010,05
3261,2010-05-16T21,73.46,64.92,9.83,0.75,0.83,1014.65,5.64,281.0,rain,partly-cloudy-night,Mostly Cloudy,2010,05
3262,2010-05-16T22,72.97,64.09,9.78,0.74,0.8,1014.92,2.93,260.0,rain,partly-cloudy-night,Mostly Cloudy,2010,05
3263,2010-05-16T23,71.18,65.43,9.83,0.82,0.78,1015.02,2.98,160.0,,partly-cloudy-night,Mostly Cloudy,2010,05
3264,2010-05-17T00,70.44,65.59,9.87,0.85,0.84,1015.42,2.67,151.0,,partly-cloudy-night,Mostly Cloudy,2010,05
3265,2010-05-17T01,70.36,64.83,9.75,0.83,1.0,1015.64,2.61,231.0,rain,cloudy,Overcast,2010,05
3266,2010-05-17T02,69.28,65.54,6.79,0.88,0.99,1015.67,4.21,213.0,rain,rain,Light Rain,2010,05
3267,2010-05-17T03,68.53,65.57,9.05,0.9,0.98,1015.37,2.65,277.0,rain,rain,Drizzle,2010,05
3268,2010-05-17T04,68.3,65.58,7.2,0.91,0.92,1014.45,5.29,351.0,rain,rain,Light Rain,2010,05
3269,2010-05-17T05,67.72,64.33,7.22,0.89,0.99,1014.39,3.0,100.0,rain,cloudy,Overcast,2010,05
3270,2010-05-17T06,68.33,65.6,7.4,0.91,0.95,1014.39,3.0,140.0,,cloudy,Overcast,2010,05
3271,2010-05-17T07,67.52,65.64,5.79,0.94,0.74,1014.2,0.15,124.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3272,2010-05-17T08,68.69,66.4,5.56,0.92,0.79,1014.26,6.76,168.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3273,2010-05-17T09,71.24,65.89,8.68,0.83,0.78,1015.02,2.91,190.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3274,2010-05-17T10,71.76,65.35,9.77,0.8,0.78,1015.28,5.73,194.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3275,2010-05-17T11,73.76,65.21,10.0,0.75,0.77,1015.12,4.5,229.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3276,2010-05-17T12,77.32,65.83,10.0,0.68,0.71,1014.84,8.71,226.0,rain,partly-cloudy-day,Mostly Cloudy,2010,05
3277,2010-05-17T13,78.58,65.88,10.0,0.65,0.4,1014.39,6.45,258.0,,partly-cloudy-day,Partly Cloudy,2010,05
3278,2010-05-17T14,80.36,64.94,9.92,0.6,0.39,1013.53,9.18,297.0,rain,partly-cloudy-day,Partly Cloudy,2010,05
3279,2010-05-17T15,81.56,65.12,10.0,0.58,0.35,1013.12,9.04,278.0,,partly-cloudy-day,Partly Cloudy,2010,05
3280,2010-05-17T16,81.77,64.13,10.0,0.55,0.35,1012.52,12.35,304.0,,partly-cloudy-day,Partly Cloudy,2010,05
3281,2010-05-17T17,81.83,64.1,10.0,0.55,0.63,1012.02,13.45,305.0,,partly-cloudy-day,Mostly Cloudy,2010,05
3282,2010-05-17T18,81.02,62.6,10.0,0.54,0.58,1012.0,13.19,289.0,,partly-cloudy-day,Partly Cloudy,2010,05
3283,2010-05-17T19,79.81,61.88,10.0,0.54,0.29,1012.02,11.53,282.0,,partly-cloudy-day,Partly Cloudy,2010,05
3284,2010-05-17T20,76.65,58.35,10.0,0.53,0.27,1010.54,11.88,309.0,,partly-cloudy-day,Partly Cloudy,2010,05
3285,2010-05-17T21,72.69,60.79,9.93,0.66,0.01,1012.5,6.44,278.0,,clear-night,Clear,2010,05
3286,2010-05-17T22,71.34,60.69,9.87,0.69,0.0,1013.01,6.22,268.0,,clear-night,Clear,2010,05
3287,2010-05-17T23,70.27,60.49,9.79,0.71,0.0,1013.67,7.06,277.0,,clear-night,Clear,2010,05
3288,2010-05-18T00,69.4,61.25,10.0,0.75,0.22,1013.53,6.77,271.0,,clear-night,Clear,2010,05
3289,2010-05-18T01,67.56,61.07,9.93,0.8,0.0,1013.32,7.12,280.0,,clear-night,Clear,2010,05
3290,2010-05-18T02,65.82,60.95,9.76,0.84,0.0,1012.99,6.55,288.0,,clear-night,Clear,2010,05
3291,2010-05-18T03,64.51,59.99,9.66,0.85,0.0,1012.51,6.02,286.0,,clear-night,Clear,2010,05
3292,2010-05-18T04,63.54,59.84,8.23,0.88,0.22,1012.4,6.55,298.0,,clear-night,Clear,2010,05
3293,2010-05-18T05,62.56,59.47,8.24,0.9,0.22,1012.34,6.7,308.0,,clear-night,Clear,2010,05
3294,2010-05-18T06,62.39,58.68,9.63,0.88,0.23,1012.63,8.58,309.0,,clear-night,Clear,2010,05
3295,2010-05-18T07,61.67,58.6,9.47,0.9,0.24,1013.1,5.78,297.0,,clear-day,Clear,2010,05
3296,2010-05-18T08,66.35,59.5,9.88,0.79,0.25,1013.23,4.78,317.0,,partly-cloudy-day,Partly Cloudy,2010,05
3297,2010-05-18T09,69.84,60.52,10.0,0.72,0.66,1013.32,6.24,295.0,rain,partly-cloudy-day,Mostly Cloudy,2010,05
3298,2010-05-18T10,74.47,62.67,10.0,0.67,0.36,1013.6,8.25,279.0,,partly-cloudy-day,Partly Cloudy,2010,05
3299,2010-05-18T11,75.89,62.86,10.0,0.64,0.39,1013.47,11.56,280.0,rain,partly-cloudy-day,Partly Cloudy,2010,05
3300,2010-05-18T12,77.04,61.46,10.0,0.59,0.69,1013.02,13.09,254.0,,partly-cloudy-day,Mostly Cloudy,2010,05
